positivePoints,negativePoints,commentText,like,dislike,"کيفيت عمومي عکس و فيلم","کيفيت ساخت",ارگونومي,"امکانات و قابليت ها","ارزش در برابر قيمت"
,,"برای اون دوستی که پرسیده بود بین دوربین بدون آینه و یک کامپکت حرفه ای باید کدوم رو انتخاب کنه :
این خیلی ساده ست ! دوربینهای بدون آینه که سنسور بزرگتری دارن ، قطعا کیفیت عکس بالاتری هم دارن . حتی بعضی از مدلهای اونها که لنز جمع شونده دارن ، به ابعادی تقریبا برابر با همین دوربینهای کامپکت میرسن . شاید تفاوت بازار این دو نوع دوربین ، اینجوری باشه که حرفه ای ها معمولا میرن سراغ بی آینه ها و عکاسهای معمولی و تفننی ، کامپکت پیشرفته رو ترجیح میدن . ولی در کل کیفیت عکسهای اینها فرق میکنه و به نظر من همینه که خیلی مهمه",1,0,0,0,0,0,0
,,"دلیل اینکه کانن اینهمه روی دوربینهای کامپکت خودش سرمایه گذاری میکنه و هر روز اونها رو پیشرفته تر میکنه ، شکست کامل پروژه EOS M بوده . کانن هرچند چهار سال صبر کرد تا اولین دوربین بدون آینه خودش رو بسازه ، اما اونقدر ضعیف عمل کرد که خودش قبل از دیگران فهمید که شانسی در رقابت برای به دست آوردن بازار دوربینهای ّبی آینه نداره . برای همین برگشت به دوربینهای کامپکت . فقط مساله اینجاست که یک دوربین مثل G1X MII هرقدر که عالی باشه ، باز هم نمیتونه به کیفیت تصاویر یک دوربین با سنسور بزرگتر از خودش ، مثل APS-C یا Full Frame برسه",0,1,0,0,0,0,0
,,"من تقریباً مطمئنم کسانی که میگن DSLR بهتره ، کسانی هستن که معمولاً در حالت Auto عکاسی میکنن . کسانی که نباید بالای 1 تومن برای خرید دوربین هزینه کنن .
طبیعتاً DSLR ها با داشتن سنسوری بزرگتر برتری هایی نسبت به کامپکت ها دارن .
اما کامپکت بودن ، به خودی خود یک برتریه که برای داشتنش باید از بعضی چیزها گذشت . مثلاً از سنسور APS-C
کامپکتها ی پیشرفته دوربینهایی هستن که براحتی قابل حمل هستن ، بدون هیچ امکانات اضافی و جدا از دوربین بهترین کیفیت ممکن رو در اختیار شما قرار میدن و از همه مهمتر اینکه کمتر جلب توجه میکنن و کمتر پیش میاد که در مکانهای عمومی با اونها عکاسی بکنبد و کسی جلوتون رو بگیره و ازتون مجوز بخواد!
ضمناً این دوربین تمام تنظیمات حرفه ای رو در خودش داره و براحتی و با چسبوندن یک قطعه اضافی هرنوع فیلتری روش نصب میشه (ضمن اینکه فیلتر ND داخلی هم داره)
یه عکاس حرفه ای یا نیمه حرفه ای چه چیزی بیشتر از این میخواد؟؟؟
طبیعتاً این موارد برای کسی که میخواد از بچه اش عکس و فیلم بگیره مهم نیست .
خصوصاً دیافراگم 3.9 در تله ترین حالت ، که دیگه اصلاً برای این دسته از افراد معنا نمیده .
بحث من سر اینه که این دوربین واقعاً امکانات حرفه ای داره و واقعاً هم یک کامپکت پیشرفته ست .
اما اگه میخواین به من ثابت کنید که یک DSLR با 3 برابر اندازه ی بزرگتر ، وزن بیشتر و سنسور بزرگتر برتریش نسبت به این ""کامپکت"" بیشتره ، من حرفتون رو قبول دارم . اما این مقایسه مثل مقایسه یک موتور سیکلت پیشرفته ی هم با یک اتومبیل متوسط هم قیمت خودشه!",4,0,0,0,0,0,0
,,"دوستانی که قصد خرید دوربین دارید
من خودم 6 ماه پیش دوربین کنون g1x رو از دیجی کالا خریدم
کیفیت عکس و فیلم برداریش فوق العاده بود ولی چون من دوربین رو واسه عکس برداری از بچه کوچیکم خریداری کرده بودم بعد از مدتی مجبور شدم دوربین رو بفروشم
مشکل اساسی سرعت پایین فوکوس و کمترین فاصله فوکوس تا سوژه بود
فرض کنید میخواهید از بچه عکس بگیرید در یک لحظه که سوژه حالت مناسبی دارد و شما تصمیم به گرفتن عکس دارید چند بار باید دکمه ی شاتر رو تا نیمه فشار دهید تا دوربین روی سوژه فوکوس کند و این یعنی از دست دادن صحنه مناسب
من دوربین رو فروختم و کنون دی 3300 رو از دیجی کالا خریداری کردم
کیفیت عکس ها بهتر شده
فیلم برداری عالی
سرعت فوکوس به هبچ عنوان با g1x قابل مقایسه نبود و سوژه ای نیست که من از دست بدم
پیشنهاد من اینه قید این دوربین های کامپکت رو بزنید و با هزینه کردن یه دوربین dslr مثل نیکون دی 3300 بگیرید",3,1,0,0,0,0,0
,,"G1x Mark II دوربین خوبیه،ولی من اگه این قدر پول داشتم و می خواستم دوربین کامپکت بگیرم میرفتم سراغ G7x خود کنن ! که با وجود داشتن سنسور کوچکتر به خاطر استفاده از سنسور ساخت سونی نتایج بهتری از این دوربین گرفته(می تونین مقایسشون رو توی DXO مشاهده کنین) و قیمت مناسب تری هم داره
البته سنسور بزرگتر G1X Mark II هم مزایای خودشو داره، مثل نویز کمتر(به مقدار جزئی) و عمق میدان کمتر
به نظر من اگه می خواید لقب بهترین کامپکت رو به این دوربین نسبت بدین بهتره قبلش نگاهی به RX10 و RX1 سونی بندازین و حتی X100 های فوجی...
با تشکر",0,1,5,5,5,5,5
,,"بنظرم یکی از بی نقس ترین دوربینهاست!
و بی شک بهرتین غیر DSLR دنیاست . . .
حذف چشمی هم واقعاً اقدام هوشمندانه ای بود . چون چشمی دوربینهای غیر DSLR خطای بالایی دارن و فوکوس و دیگر مشخصات تصویر رونشون نمیدن (و علاوه بر بالابردن حجم دوربین ، فقط یک کادر تقریبی مشابه عکس نهایی نشون میدن ولاغیر)
دوستان میگن فلان سایت به این دوربین فلان نمره رو داده . در حالی که این نمرات سلیقه ایه و جمیع موارد ، از جمله ""قیمت"" هم ملاک قرار میگیره . این دوربین با وجود حذف چشمی ، بدلیل وجود WiFi و NFC و لنز بسیار عالی به علاوه صفحه لمسی ، کمی گرون شده ، که بنظرم اگه یه دودوتا چهارتا بکنید میبینید قیمیت آنچنان بالایی هم نداره!
اولاً که عکسهای گرفته شده با این دوربین بحدی باکیفیت هستن که فقط DSLR ها میتونن باهاش رقابت کنن . اونهم در صورتی که یک لنز خوب روشون نصب شده باشه (و نه 55-18 کیت)
ثانیاً فرض کنید یک بدنه DSLR سطح مبتدی بخرید ، که میشه حدود 1.700 و برای داشتن فاصله کانونی تقریباً مشابه 18-135 روش نصب کنید که اونهم میشه حدود 1 تومن .
تا اینجای کار شد حدود 2.700
تازه اونهم با دیافراگم 5.6-3.5 که به هیچ عنوان قابل مقایسه با 3.9-2.0 این دوربین نیست . وزن و حجم بالاتر ، باتری گرانتر ، نگهداری سخت تر و . . . هم بماند .
این دوربین با وجود سنسور کوچکتر از APS-C عکسهایی با کیفیت مشابه میگیره و فراموش نکنید که شرکتهای دیگه (و حتی مدلهای دیگه ی کانن) با سنسورهای بسیار کوچکتر ، مگاپیکسل بالاتری دارن! که این نشون میده کانن برای ساخت G1X mark II کیفیت رو فدای کمیت نکرده . . .
تنها ایراد این دوربین از نظر من ، نداشتن ورودی میکروفن هست که با خرید یک رکوردر حل میشه (اونهم برای کسانی که صدا براشون خیلی مهمه)",5,0,0,0,0,0,0
,,"با احترام به نظر دوستان طبق جدید ترین تحقیق های بعمل آمده بهترین ابعاد سنسور که با ساختار چشم انسان هماهنگی کاملی خواهد داشت سنسورهای 1/2 تا 1/6 اینچی واستفاده از پیکسل های فوق بزرگ تا 7 مگا پیکسل می باشد .حال چرا شرکت های بزرگ از این فرمول پیروی نمی کنند نمی دانم!!!!",1,0,0,0,0,0,0
,,"بین یه دوربین بدون آینه با لنز قابل تعویض و یه کامپکت حرفه ای مثل این موندم کسی می تونه توضیح بده؟",0,0,0,0,0,0,0
,,"دوستانی که میگن کیفیت اومده پایین بهتره امکان جدید دیجی کالا برای مقایسه عکسهای گرفته شده استفاده کنند و ببینند کیفیت بهتر شده ولی من پیشنهاد می کنم عکس گرفته شده این و s110 رو مقایسه کنند به نظر من توی کلاس compact نمی ارزه سه برار s110 پول بدی.",0,1,5,5,5,5,3
,,"دیدن سایت هایی مثل :
snapsort و dxomark
خیلی میتونه کمک کنه به خرید بهتر ... تا اینکه عشقی خرید کنید...
نمیدونم چرا با اینکه پردازشگرش جدیدتر شده اما کیفیت پایین اومده؟!!!!!!
ولی مدل جی16 نسبت به جی 15 خیلی بهتر شده ... اما چرا جی وان مارک2 اینجور شده نسبت به مدل قبلیش...!!!",2,1,3,4,3,4,1
,,"کیفیت عکس پایین ... اینا از نمونه عکساش میشه راحت متوجه شد...!! برای کنن متاسفم ... امیدوارم g7x خیلی بهتر باشه و ارزونتر از این حرفا ...
امتیاز کیفیت این مدل 58 ... در حالی که قبلیش 60...!!!",2,1,3,4,3,4,1
,,"از کیفیت فیلم برداری این دوربین نا امید شدم. انتظاراتم خیلی فراتر از این بود. دوربین سابقم FZ150 با اینکه سنسور کوچک تری داشت از لحاظ فیلم برداری خیلی بهتر بود.",2,2,0,0,0,0,0
,,"فیلمبرداری این دوربین فاجعه است . . . مویر بسیار زیادی داره . انگار Zebra رو فعال کرده باشی...",4,2,4,4,4,3,0
,,"دوستانی که گفتند کیفیت این دوربین نسبت به مارک1 اون پایینتره، باید عرض کنم که یکی از فاکتورهای مهم کیفیت یه دوربین خوب، بالا بودن کیفیت تصویر در گوشه های عکسه.
این فاکتور که به کیفیت ساخت لنز مربوط میشه، در این دوربین وجود داره و در نمونه مارک1 وجود نداره.
درسته که کیفیت تصویر در مرکز عکس نسبت به نمونه قبلی افت کرده اما باید به گوشه های عکس هم دقت کنید!
مهمترین پیشرفتهای دیگری که این دوربین نسبت به مارک1 داشته، دیافراگم باز (2) هست که برای افرادی که عکاسی پرتره و با عمق میدان کم میکنند کاربردیست، همچنین این دیافراگم 9 تیفه شده که باعث میشه بوکه های زیبایی داشته باشید.
من به شخصه مارک2 رو ترجیح میدم.",4,0,0,0,0,0,0
,,"بی صبرانه منتظر سفارش این دوربین هستیم!",2,0,0,0,0,0,0
,,"دیجی کالا در توصیف G1X MKII اندکی اغراق کرده؛ کیفیت عکس های این مدل به مراتب از مدل قبلی آن پایین تر است.
وب سایت whatdigitalcamera نیز به کیفیت عکس های این دوربین 18 از 20 داده است . حال آنکه نمره G1X - نوزده از 20 بود.dpreview نیز این مطلب را تایید میکند.
کیفیت عکس های خانواده Sony RX100 {یک/دو/سه} به مراتب از این مدل بهتر است.
کیفیت فیلمبرداری خانواده Sony RX100 قابل قیاس با دوربین های کنون نیست.با دوربین های سونی فیلمبرداری باکیفیت تر و روان تری را تجربه میکنید.
نکته آخر : همیشه جدیدترین بهترین نیست.شرکت ها برای افزایش فروش محصولات خود مجبورند مدل های جدیدی را به بازار ارائه کنند.مثل گوشی های سامسونگ که جدیداً Samsung Galaxy Ace 4 را معرفی کرد که تفاوت چندانی با Samsung Galaxy Ace 3 ندارد. این معرفی ها یک ترفند بازاریابی است.

حرف آخر : دوستانی که قدرت خرید خانواده Sony RX100 {یک/دو/سه} را ندارند و با جثه نسبتا بزرگ G1X کنار می آیند ، بدون شک منتظر G1X MKII نباشند و مدل G1X را انتخاب کنند؛ اگر کیفیت عکس ها برایشان مهم است.",7,1,0,0,0,0,0
,,"آفرین به کنون که که همیشه باعث شگفتی میشه
راستی یه دو ماهی میشه که مدل markII رو هم به بازار داده.
راستی آقای بیات این مدل کنون که به قول(شما) نمیشه اسمشو دوربین گذاشت خیلی خیلی خوب فروخت و گل کرد...",4,0,5,5,5,5,5
,,"با سلام به دوستان
این دوربین از سوی انجمن نشریات تصویر فنی موسوم به TIDA عنوان بهترین دوربین کامپکت حرفه ای لقب گرفته و جایزه آن به کنن تعلق گرفته است.در ضمن بهترین دوربین حرفه ای کامپکت بازار می باشد.",3,0,5,5,5,5,5
,,"با احترام به نظایر دیگران به نظر من دوربینی که چشمی مخصوصا اپتیکال نه الکترونیکی نداشته باشه اصلا نمیشه اسمشو دوربین گذاشت اصلا نمیدونم چرا کنون اینکارو کرده",8,2,0,0,0,0,0
,,عالی...,2,0,5,5,5,5,5
,,"با احترام به نظر دوستان طبق جدید ترین تحقیق های بعمل آمده بهترین ابعاد سنسور که با ساختار چشم انسان هماهنگی کاملی خواهد داشت سنسورهای 1/2 تا 1/6 اینچی واستفاده از پیکسل های فوق بزرگ تا 7 مگا پیکسل می باشد .حال چرا شرکت های بزرگ از این فرمول پیروی نمی کنند نمی دانم!!!!",1,0,0,0,0,0,0
,,"بین یه دوربین بدون آینه با لنز قابل تعویض و یه کامپکت حرفه ای مثل این موندم کسی می تونه توضیح بده؟",0,0,0,0,0,0,0
,,"دوستانی که میگن کیفیت اومده پایین بهتره امکان جدید دیجی کالا برای مقایسه عکسهای گرفته شده استفاده کنند و ببینند کیفیت بهتر شده ولی من پیشنهاد می کنم عکس گرفته شده این و s110 رو مقایسه کنند به نظر من توی کلاس compact نمی ارزه سه برار s110 پول بدی.",0,1,5,5,5,5,3
,,"دیدن سایت هایی مثل :
snapsort و dxomark
خیلی میتونه کمک کنه به خرید بهتر ... تا اینکه عشقی خرید کنید...
نمیدونم چرا با اینکه پردازشگرش جدیدتر شده اما کیفیت پایین اومده؟!!!!!!
ولی مدل جی16 نسبت به جی 15 خیلی بهتر شده ... اما چرا جی وان مارک2 اینجور شده نسبت به مدل قبلیش...!!!",2,1,3,4,3,4,1
