positivePoints,negativePoints,commentText,like,dislike,"کيفيت عمومي عکس و فيلم","کيفيت ساخت",ارگونومي,"امکانات و قابليت ها","ارزش در برابر قيمت"
,,"سلام
کسی میداند این اختلاف قیمت رنگ مشکی و خاکستری مربوط به چیست؟ !!!",5,0,0,0,0,0,0
,,"این دوربین رو برای عکاسی خبری بالاخره پس از کلی تحقیق در نت و مشاوره با افراد خبره در این رنج قیمت خریدم.
آپشن هایی داره که کانن مشابه نداره و برعکس.
اما نکته جالب خرید من.
دوربین رو پس از نصب فیلتر و رم آماده عکاسی کردم و پس از 100تا عکس مانیتورش از کار افتاد.داخل چشمی هم ارور میداد.
هفت روز هم از خریدم میگذشت.عصر روز هفتم برای دیجی کالا ارسال کردم، بعد از دوروز بادی و لنز تعویض شده و فابریک مجددا برام ارسال شد که باعث تعجبم شد.
با اینکه خودم فروشنده لوازم الکترونیکی ،لپتاپ و تبلت هستم ولی این کار دیجی کالا من رو ترغیب میکنه که ازش خرید بیشتری کنم چون احترام ورضایت به مشتری براش بیشتر از سوددهی مهمه.",6,0,0,0,0,0,0
,,"مشکی اش تموم شد؟؟
همین 2-3 روز پیش موجود شده بود!",3,0,0,0,0,0,0
,,"دیجی حس میکنم خیلی پیغام هارو نمیذاری تو سایت - من اگه خریدار سایت شما هستم پس حق انتقادم دارم ...",4,0,0,0,0,0,0
,,"لطفا دوباره رنگ مشکی رو موجود کنید. ممنون",3,0,0,0,0,0,0
,,"اول یه سوال کلی از دوستان دارم بین d7000 و d5300 کدوم رو پیشنهاد میدین ؟ برای عکاسی چهره و مجالس می خوام کدوم عکس ها رو با طیف رنگی زیباتری میگیره
تا حدودی با مقایسه هایی که کردم بنظرم عکس های d5300 واضح تر و شارپ تر بود حالا نظر شما دوستان رو هم می خواسنم بدونم
1- تفاوت بین لنز های مختلف که همراه خود دوربین هست چی هست ؟ مثلا تفاوت بین 55-18 با 140-18 توی چی هست و توی چه شرایطی تاثیر بیشتری داره ؟
2- کلمه VR که بعد بعضی لنز ها هست چه معنی ای میده و چه فرقی داره ؟
3- در کل برای خرید دوربین بین d7000 و d5300 شما کدوم لنز رو پیشنهاد میدین که دوربین همراه با اون لنز رو بخرم.
باتشکر از صبری که بخرج میدین و جواب سوالات رو میگین.",2,0,0,0,0,0,0
,,"سلام
دوستان عزیزم
سوالم اینه که آیا قیمت این دوربین توی سایت دیجی کالا با قیمت آن در بازار تفاوت داره ؟ لطفا هرکس اطلاع داره راهنمایی کنه من خودم احساس می کنم که تو بازار شاید ارزون تر از اینجا باشه. این مطلب برام مهمه.
ممنون از توجهتون",3,0,0,0,0,0,0
,,"لطفا بذارین تو شگفت انگیز",0,0,0,0,0,0,0
,,"سلام دوستان
من بین خرید این دوربین با لنز 140-18 و D5500 با لنز 55-18 موندم
لطفا راهنمایی م کنید دوربین رو برا ساخت مستند میخوام که هم عکس هم فیلمش برام مهمه",0,0,0,0,0,0,0
,,"در ضمن در مورد سرعت شاتر که پرسیدی
برای عکاسای عادی هیچ فرقی نداره هما برای حرفه‌ای تر ها کمک خوبیه مثلا یه جا خیلی نور شدیده و تو هم ISO و دیافراگم رو تنظیم کردی (دیافراگم رو باز گذاشتی تا فوکوست محدود باشه) سرعت شاتر هم روی 1/4000 تنظیم کردی می بینی شاخص نورسنجیت میگه تصویر هنوز خیلی روشنه اونجا تنها کاری که می تونی بکنی اینه که سرعت شاترت رو بالاتر ببری (البته خیلی به ندرت پیش میاد اما برای خود منم پیش اومد اما ارزش خرید D7200 به این چیزها نیست خیلی چیزای بهتر و مهمتری برای عکاسای حرفه ای داره)",0,1,0,0,0,0,0
,,"سلام آقای کسیان تا اونجایی که من میبینم شما محدودیت بودجه نداری پس بهترین انتخاب برای شما یک D5500 با لنز 18-140 و لنز 50 AF- S هست چون که زوم 18-140 خوبه و کیفیت 50 میلیمتر در نتیجه اگر محدودیت نداری اینو پیشنهاد میکنم اما اگر محدودیت داری D5300 18-140 رو که خودمم دارم با با علاوه لنز 50 mm یا 85 mm یا 35 mm پیشنهاد می کنم (ببین هر کدوم که به کارت میاد رو بخر) ولی کلا دور D7200 رو خط بزن چون با اینکه کیفیتش بهتره اما نه صفحه نمایشش می چرخه نه به اندازه 5000 ها سبکه کلا اذیتت می کنه و یه سه پایه کامپکت مانفورنو هم بخر خیلی مهمه در ضمن خیلی هم با کیفیتن ولی این رو بدون که رو D7200 هر لنزی رو می تونی نصب کنی اما رو اونیکی ها نه. بازم کمک خواستی بگو در خدمتم",1,0,0,0,0,0,0
,,"سرعت شاتر 1/4000 هم به کار نمیاد چه رسد به 1/8000
اگر محدودیت بودجه ندارید 7200 بگیرید
در غیر اینصورت بهترین انتخاب 5300 هستش",1,0,5,5,5,5,5
,,"با سلام
من میخوام بدونم بین دی5500 ودی5300 ودی 7200 با همین کیت 18-140 کدومش عکسهای بهتری میگیره و بروز تره من برای عکاسی شخصی میخوام نه کاری به نظر شما میکرو که 5300 داره واون دوتا ندارن برای من که همه جور عکسی میخوام بندازم چه فرقی داره یا سرعت شاتر 1-8000 با 1-4000 در عمل چقدر فایده داره لطفا یک راهنمایی خوب بفرمایید من تا یک هفته دوربین رو میخوام بخرم وکیفیت عکس برام مهمه اما",0,0,0,0,0,0,0
,,"ببینید من تازه خریدم یه سری چیز ها بود که تا قبل از خرید نمی دونستم که الان تازه فهمیدم!
کیفیت ساخت عالیه عالی بی نهایت خوبه توی این رنج قیمت بهترین کیفیت ساختی هستش که تا حالا دیدم
دوربین واقعا سبکه ولی لنز برعکس واقعا سنگینه ولی هم کیفیت ساختش عالیه هم کیفیت تصویرش هم مقدار زومش
به شخصه توی این مدت فرق روشن یا خاموش بودن VR رو احساس نکردم اما از نظر تئوری خیلی تاثیر داره
صفحه نمایشش عالیه خیلی از 650D بهتره هم بزرگتره هم شفاف تره هم نورش بیشتره توی وسط روز اصلا کم بود نور رو احساس نکردم و عکس ها رو به راحتی دیدم از لحاظ چرخش هم از اونی که متصور بودم خیلی کار آمد تر و بهتره با کمک صفحه نمایشش یکی از بهترین و باکیفیت ترین سلفی هام رو انداختم
وای فای هم خیلی راحت و خوبه و به راحتی با گوشی کانکت میشه و عکس هارو (حتی با اینترنت خیلی ضعیف) بسیار با سرعت و سریع به گوشی میفرسته
حجم عکس ها بسیار زیاده طوری که شما اصلا روی 16 گیگ حساب باز نکنید به طوری که من حتی با وجود حافظه 32 گیگابایت هم خیلی مواظب و نگران پر شدندشم چشم میزنی پر میشه
صدای شاتر خیلی دل نوازه من خیلی خوشم اومد
با وایت بلنسش مشکل دارم نمی تونم همیشه به راحتی مودی رو که می خوام پیدا کنم
صورعت رفتن به لایو ویو هم خیلی عالی و سریعه
یه منوی روتوش روی خود دوربین داره که من روی هیچ وبسایتی ندیدم که امکانات خیلی خوبی رو به آدم میده که من خیلی حال کردم (تبدیل raw به JPEG) تغییر وایت بلنس و...
من با 650D هم کار کردم پیش این سوسکه و اصلا هم یوزر فرندفید نیست اصلا
خیلی کنده نسبت به این
تعداد نقطه فوکوس بالا خیلی عالیه و مهم
فوکوس تعقیبیش خیلی عالی و سریعه
در ضمن باری زوم لنز رو باید برعکس طرفی که کنون می چرخه بچرخونید
در کل دوربین عالی هستش برای اونایی اولین دوربینشون رو می خرند و قصد ادامه و پیشرفت در عکاسی رو دارند این دوربین با این لنز رو پیشنهاد می کنم چون هم زومش خیلی عالیه هم اینکه بعدا که حرفه ای تر شدند می تونند برن یه بادی حرفه ای بخرند با این لنز که خودشون دارند و اونوقت کلی از هزینشون رو می تونند برای چیز های دیگه بزارن و این خیلی مهمه
در مورد کیف هم من اول از بنرو بدم میومد بعد فهمیدم واقعا عالیه و خیلی خوب و باکیفیته (نسبت به قیمتش) حتی برخلاف تصور من از Vanguard هم با کیفیت تره
سه پایه هم یه چیز نهایتا بخرید و فعلا خیلی هزینه نکنید (چون شاید بعدا دیگه عکاسی رو ول کنید!) و هزینه تون هدر بره
رفلکتور هم فعلا نخرید و بزارید برای بعد (فعلا از کاغذ و فویل آلومینیوم استفاده کنید)
در کل به هیچ وجه از خریدتان پشیمون نمی شید.
ممنون از دیجیکالا و شما که وقت گذاشتید و مطلب من رو خوندید.",8,1,0,0,0,0,0
,,"به نظرم دوربین عالی هست من خودمم با همین لنز خریدم دوربین و لنز عالین وای فای هم به خوبی کار میکنه",0,0,0,0,0,0,0
,,"دیروز خریدم امروز صبح 9 و نیم به دستم رسید . عالیه ! کیف مدل Benro Beyond Z30 که کاملا اندازه بود برای این مدل و لنزش و همین طور یک کارت Kingmax SD 64GB UHS-I Class10 هم براش گرفتم که سرعتش خیلی خوبه البته لوازم جانبی توی دیجی کالا یه کمی گرون تر از بیرون هست ولی اگر پول بنزینش رو حساب کنید همون قدر درمیاد
از دیجی کالا هم ممنونم",1,0,0,0,0,0,0
,,"سلام
از با تجربه های عزیز راهنمایی میخوام
من بودجم واس خرید دوربین و تجهیزات 2.5 میلیونه , و هدفم بیشتر عکسای تمام قد و پرتره (مدلینگ) عه
با تحقیقاتی که کردم ، روی این گزینه موندم که کدوم آپشنو انتخاب کنم:
d5300 35mm 1.8 به تنهایی
d5300 18-55 و 35mm دو لنز که همون در میاد
یا d5300 18-140
یه راهنمایی کامل بدین ممنون میشم",1,0,0,0,0,0,0
,,"چند سال پیش توی مشخصات دوربینها مینوشتید که ساخت کجا هستن... نمیدونم چرا این مورد حذف شد. به نظرم یکی از نقاط قوت دیجی کالای خوب توضیحات کامل اون درمورد محصول بود و امیدوارم که همچنان ادامه داشته باشه و به مرور این نکات کوچک و مهم حذف نشه... لطفا پیشنهاد شگفت انگیز کنید این دوربین رو با همین کیت لنز 18_140... بازم تشکر از سایت خوبتون در مورد نکاتی هم که گفتم این رو میدونم که به احتمال فراوون ساخت تایلند هست این مدل ولی مساله زمانی اهمیت پیدا میکنه که در مورد محصولات دیگه ای مثل دوربین های کانن ساخت ژاپن اهمیت پیدا میکنه... و با نظر دوستان که گفتند ساخت کدوم کشور فرقی نداره مخالفم گر چه همه تحت لیسانس ژاپن باشن... با گذر زمان تفاوت آشکار میشه...",6,0,0,0,0,0,0
,,"لطفا این کالا رو به عنوان پیشنهاد ویژه قرار دهید.",5,0,0,0,0,0,0
,,"سلام
منتظر شگفت انگیزم
کیت 18-140 عالیه قیمتشم بالاست
بزاریتش شگفت انگیز حداقل ازش بیفته باز بهتره برام .
واقعا بهش برای مراسم عقدو عروسیم نیازش دارم.
واقعا هم نمیدونم قیمتا میاد پایین یا میره بالاتر تر از این.
ولی من نیکون دارم و باز هم نیکون میخرم چون تخصصش دوربین بوده از اولش.
لطفا یکم سر قیمتش راه بیاین بخرمش زودتر",3,0,5,5,5,5,5
,,"دیجی کالای عزیز
لطفا قیمت این دوربینو یکم پایین تر بیار تا مجبور نشم از فروشگاه های معتبر دیگه بخرم.
چون بقیه لوازم جانبی رو هم میخوام از اینجا بخرم و به شما اعتماد دارم.
ممنون.",4,0,5,4,4,5,5
,,"سلام دوستان ببخشید برای فیلم برداری چه مدت میشه از این دوربین استفاده کرد من شنیدم که حدود ده دقیقه یا پانزده دقیقه چون باطری داره و شارژ تموم میکنه .نمیشه مثلا یک ساعت فیلم برداری کرد . حتی اگه کارت حافظه هم دارای حجم زیاد باشه ایا باز هم نمیشه ه مدت زیادی فیلم برداری کنه منظورم عدم فیلم برداری زیاد بدلیل تمام شدن شارژ است یا نه. اگه کسی میدونه لطفا راهنمایی کنه",1,0,0,0,0,0,0
,,"سلام دوستان ببخشید برای فیلم برداری چه مدت میشه از این دوربین استفاده کرد من شنیدم که حدود ده دقیقه یا پانزده دقیقه چون باطری داره و شارژ تموم میکنه .نمیشه مثلا یک ساعت فیلم برداری کرد . حتی اگه کارت حافظه هم دارای حجم زیاد باشه ایا باز هم نمیشه ه مدت زیادی فیلم برداری کنه منظورم عدم فیلم برداری زیاد بدلیل تمام شدن شارژ است یا نه. اگه کسی میدونه لطفا راهنمایی کنه",0,0,0,0,0,0,0
,,"سلام! این دوربین رو سفارش دادم و در کمتر از 24 ساعت در شهرستان به دستم رسید.
از دیجی کالا بخاطر این سرعت عمل و تخفیف ویژه متشکرم.
با آرزوی سلامتی!",2,0,0,0,0,0,0
,,"من دنبال دوربین عکاسی خوب هستم بعد کلی تحقیق گفتن دوربین فوق العاده ای ولی متاسفانه شرایط خرید رو الان ندارم و خیلی دوست دارم این دوربین رو بخرم باز میخوام دیجی کالا دوباره تو پیشنهاد شگفت انگیز بزاره که بخرم مرسی",0,0,5,4,4,4,4
,,"جواب آقای محمد ارجمندی:بله شامل کل دوربین (لنزو دوربین)میشه.دوربین فوق العاده ای هم هست.من دارم این دوربین رو خیلی ازش راضی ام.",1,0,5,5,5,5,5
,,"سلام
گارانتی و بیمه شامل هم دوربین و هم لنز است؟
لطفا دوستانی که گرفتن بگن",1,0,0,0,0,0,0
,,"سلام
دوستان فک کنم اگه یه سری به سایت نیکون بزنین خیلی چیزا روشن میشه براتون.
من خودم اینو انتخاب کردم خود نیکون هم تو کاتالوگی که گیرم اومد این لنز رو پیشنهاد کرده
وای چون گرونتره دیرتر میخرم
قبلا با نیکون کار کردم ولی بعد 8 سال دیگه جنازش مونده البته بد جور کار کشیدیم ازش ِدوربین ماله خودم نبود ولی منم زیاد استفاده کردم و به نیکون علاقه مند شدم البته تجربه کار با 650 کنون رو هم دارم که اصلا پیشنهاد نمیکنم برین طرفش
موفق باشید",1,0,0,0,0,0,0
,,"سلام من 5 ماه پیش گرفتم منو فارسی نداره لطفا هرکس می دونه راهنمای کنه",0,0,5,5,5,5,4
,,"در پاسخ به جناب msh که فرمودند لنز 18-140 در فواصل کانونی متفاوت شارپنس پایین تری نسبت به 18-105 و 18-200 داره بابد بگم که کاملا اشتباهه و 18-140 کیفیت و شارپنس کاملا برابری با 18-105 داره و از 18-200 به مراتب بهتره . فقط لنز 16-85 از هردوی اینها بهتره که خوب قیمتشم بالاتره .",0,0,0,0,0,0,0
,,"سلام! خریداران در دنیای دیجیتال همیشه سردرگم هستند!
پاسخ درستی برای همه سوالات مطرح شده وجود ندارد. اینکه کدام مدل و کدام برند از هر دستگاه دیجیتال به درد ما می خورد، پاسخ مشخصی ندارد. همه ما به دنبال دوربینی هستیم که در کنار کیفیت ساخت، سبک و کوچک هم باشد.
در کنار کیفیت عکس، کار با آن راحت و ارزان هم باشد! ولی همه اینه با هم نخواهند بود.شما باید اراده خود را تقویت کنید. شرکت های سازنده برای چندین سال آینده ما هم برنامه دارند تا ما را غرق در جاذبه های پیشرفت تکنولوژی کنند.
در این میان ، من و شما هستیم که زمان را از دست می دهیم. اگر به نرم افزارهای پردازش عکس تسلط داشته باشید، اگر اصول اولیه عکاسی را بدانید، اگر مطالعه و تجربه را بیشتر کنید، و نهایتا اگر قدر زمان را بدانید، تفاوتهای جزیی برایتان کم اهمیت خواهد شد.
دوربین های هم سطح تفاوتهای بسیار اندکی دارند. فقط سعی کنید با بودجه ای که در اختیار دارید، منطقی خرید کنید.
خرید منطقی یعنی، خرید با مناسبترین قیمت که در دیجی کالا غالبا وجود دارد و با کارآیی کناسب برای هدفی که داریم.
بهترین عکاسی از سوژه هایی که مد نظر ماست( عکاسی چهره، منظره، محیط باز یا بسته، ماکرو و...) هر کدام تجهیزات مشخصی می خواهد.
تجربه کاری جدا می خواهد. ولی مطالعه و تجربه تقریبا همیشه بر تجهیزات غالب است. و تجهیزات بهتر فقط در دستان فرد با تجربه تر ، کار را ساده تر می کند.
امکانات حرفه ای کار کردن در نیکون5300 اندکی بیشتر از کنون700 دی است. ولی کار کردن با کنون راحت تر است. هیچکدام از این خصوصیات علت نهایی ثبت یک عکس بهتر نیست.
به قولی؛آماتور ها در عکاسی به برند فکر می کنند. حرفه ای ها به لنز و اساتید به نور!
زمان را از دست ندهید.",17,0,0,0,0,0,0
,,"در پاسخ به جناب msh که فرمودند لنز 18-140 در فواصل کانونی متفاوت شارپنس پایین تری نسبت به 18-105 و 18-200 داره بابد بگم که کاملا اشتباهه و 18-140 کیفیت و شارپنس کاملا برابری با 18-105 داره و از 18-200 به مراتب بهتره . فقط لنز 16-85 از هردوی اینها بهتره که خوب قیمتشم بالاتره.",0,0,0,0,0,0,0
,,"بله منوی فارسی داره",0,0,0,0,0,0,0
,,"سلام من این دوربین و روز چهارشنبه گرفتم منوی فارسی هم داره به نظر من که دوربین کاملیه ولی بستگی به نیاز افراد هم داره .هرکسی بگیره ضرر نکرده مخصوصا با داشتن وای فای",1,0,0,0,0,0,0
,,"سلام و عرض ادب به محضر همه شما خوبان
استدعا دارم این دوربین رو پیشنهاد شگفت انگیز بزارین از قبل نوروز منتظریم واقعا...",1,0,0,0,0,0,0
,,"سلام به همه ی دوستان عزیز. من بالاخره این دوربین رو با کیت لنز 18-140 خریدم . خیلی راضی هستم و در ضمن منوی فارسی هم داره.",2,0,0,0,0,0,0
,,"بله ، منوی فارسی داره",0,0,0,0,0,0,0
,,"وای خدای من!!!!! ینی اونقدری تحقیق کردم که بیشتر انتخاب برام سخت شده! بیش از 50 تا فیلم مقایسه و معرفی این دوربین هارو هم دیدم ولی هر کدومشون یه نقص ها و ویژگی هایی داره که نمیتونم یکیشون رو انتخاب کنم!!!! من میخوام از مجسمه و اشیا و طبیعت عکس بگیرم و شفافیت و رنگ ها خیلی برام مهمه! اولین انتخابم دوربین کنون 700 دی بود که بعد از تحقیقاتی که کردم فهمیدم عکاسیش به پای نیکون نمیرسه و فیلمبرداریش عالیه که من اهل فیلم گرفتن نیستم....! خلاصه انتخاب قطعی دوم من شد Nikon D5300 kit 18-55 VR II ولی اینکه صفحه لمسی نداشت و از خیلیا شنیدم که کار با نیکون خیلی سخت تره بازم دو دل شدم.... تا اینکه Nikon-D5500-Kit-18-55-VRII اومد و حالا مشکل من با این دوربین سر قیمتشه چون نمیخواستم بیشتر از 2 ت خرجش کنم و میگن که لنزها و وسایل جانبی نیکون در ایران بسیار گرون هست.... حالا من چیکارررررر کنم!!!!!! واقعا هنگ کردم دیگه! همونقدری که از نیکون تعریف میکنن از کنون هم تعریف میکنن!!!!!! این اولین باریه که میخوام دوربین بگیرم و عکاسی رو شروع کنم واسه همین خیلی مراقبم تا اولین خریدم کاملا باب دلم باشه واسه همینه اینهمه تردید و واسواسم :( لطفا راهنماییم کنننیـــــــن دوستان",2,0,0,0,0,0,0
,,"سلام دوستانی که دوربین رو خریدند ، منوی فارسی داره یا نه ؟ ممنون از عزیزانی که جواب من رو می دند .",0,0,0,0,0,0,0
,,"پیشنهاد شگفت انگیزش کنید",2,0,0,0,0,0,0
,,"سلام دوستان
من تو عکاسی آماتور هستم و تازه وارد. دیروز این مدلو با لنز 18-140 خرید منتها VR iii نیست و فقط VR خالی نوشته. از لحاظ قیمتی با 5500 یکی شد، به نظرتون کارم درست بوده یا نه؟ امکان تعویض دارم",1,0,5,4,5,4,5
,,"چند ماه قبل عکاسی رو با d3200 که از دیجیکالا خریده بودم آغاز کردم و واقعا بهترین گزینه برای آغاز یادگیری بود
هفته قبل برای ارتقا کارم دوربینم رو با 5300 و لنز 18-140 تغییر دادم و باید بگم براستی امتیازات و پوئن های خاصی داره
وای فای سریع و آسونش برای انتقال عکس روی گوشی یا آیپد ، مانیتور چرخان و سایز 3.2"" و کیفیت بمراتب بهتر عکسها بخاطر فاقد آینه بودن دوربین
باطری تا 20 درصد شارژ بیشتر نگه میداره و منوهای دوربین متفاوته و آپشنهای بسیار بیشتری نسبت به 3200 داره
لنز 18-140 هم در نوع خودش فوق العاده هست و من تا خود عدد 140 افت کیفیتی در زوم کردن ندیدم
در کنار این پکیج داشتن لنز محبوب 50mm f1.8 هم بسایر عکاسی رو لذت بخش تر میکنه و تا مدنها شما رو بی نیاز از لنزهای دیگه میکنه
برای ماکرو هم که داشتن اکستنشن تیوب شروع بدی نیست چرا که بسیار ارزونه",2,0,5,5,5,5,5
,,"سلام
خدمت دوستانی که منتظر لنز 18-140 نیکون برای خرید D5300 یا D7100 هستند، خواستم پیشنهاد کنم که شاید بهتر باشه توی انتخابشون تجدید نظر کنند!
متاسفانه این لنز توی بیشتر فواصل کانونی کیفیت مطلوبی ارائه نمیده (شارپنس پایینی داره)
پیشنهاد های بهتر لنز های 18-105 و 18-200 و 16-85 هستند که بهتر هست بر اساس بودجه و با تحقیق و شناخت کافی یکی رو انتخاب کنید تا احیانا دچار مشکل نشوید.",0,0,0,0,0,0,0
,,"دیجی جون تورو خدا موجود کن :((( من میخوام از خودت بخرم",1,0,0,0,0,0,0
,,"سلام لطفا موجودش کنید هر چه سریع تر با تشکر البته اگه توی پیشنهاد ویژه باشه که چه بهتر",1,0,0,0,0,0,0
,,"دیجی کالا لطفا دوباره این دوربین رو بیار هرچه سریعتر!",0,0,0,0,0,0,0
,,"سلام
لطفا موجودش کنید توی پیشنهاد ویژه بزارینش لطفا باتشکر",1,0,0,0,0,0,0
,,"لطفا پیشنهاد ویژه بذارین...لطفا",1,0,0,0,0,0,0
,,"فلاش بالاجهنده ترجمه Pop Up فلش هست و نیکون 5300 هم مجهز به یک فلش داخلی بسیار خوب هست.
در فضای بسته امتحان کردم و تا فاصله 8 متری با شرایط نوری داخل منزل خیلی خوب جواب داد. تکنولوژی های مرتبط با فلش رو هم می تونید با فشردن دکمه menu و i فعال و غیر فعال کنید. اگر کار حرفه ای نمی کنید (مثلا عکاسی درون غار)، قطعا فلش خود دوربین نیازهاتون رو برآورده می کنه.",0,0,5,4,5,5,5
,,"با تشکر از دیجی کالا که همواره به نیاز مشتریاش توجه داره. لطفا موجود و شگفت انگیزش کنین که بخریم. مرسی",0,0,5,5,5,5,5
,,"دیجیکالا ! دست کم اگر دوربین با کیت لنز 18-140 هست، با عکس همین لنز رو بذارید! نه با کیت لنز 18-55!!!
بهترین گرینه توی این رنج قیمت! نیکون D5300 با یه لنز خوب که بیشتر نیاز های روزانه رو پاسخ میده...",3,0,0,0,0,0,0
,,"سلام.لطفا پیشنهاد شگفت انگیزش کنید...میخوام بخرم",6,0,0,0,0,0,0
,,"فلاش بالاجهنده یعنی چی اصلا خودش فلاش داره اگه داره قدرتش چقدره؟؟؟
لطفا سریع جواب بدید؟",1,0,0,0,0,0,0
,,"دوست عزیز
لطفا در دادن اطلاعات دقت بفرمایید.
دوربین نیکون دی 5300 در سمت چپ، بغل لنز دکمه FN داره که به طور پیش فرص برای تنظیم ISO در حالت دستی در نظر گرفته شده.
به طور کلی تحلیل خوبی نوشتید.
من هم به عنوان یک عکاس آماتور تجارب چند ماه استفاده از دوربین رو برای دوستان ذکر می کنم.
اما، همیشه نظر با تجربه تر ها رو بپرسید.
1. جالب ترین بخش این دوربین باتری اون هست که من تا 700 شات هم با یک بار شارژ تونستم ازش بگیرم. اما اگر جی پی اس رو روشن کنید مصرف باتری حدود 30...40 درصد افزایش پیدا می کنه.
2. با لنز 18-140 وزن دوربین 480 گرم نیست و بیش از یک کیلوگرم هست که متاسفانه دیجیکالا اشتباه عنوان کرده. برای مسافت های طولانی و به خصوص برای خانم ها ممکنه این وزن زیاد کمی اذیت کنه اما باز هم به نسبت دوربین های هم رده (و 700دی کنون) باز هم سبک تر هست.
3. اینطور که امتحان کردم، در شب تا ایزوی 4800 تقریبا بدون نویز هست که این، یکی از مزیت های بزرگ نیکون 5300 نسبت به کنون هستش.
4. فکوس به نسبت لنز 18-135کنون دو برابر کندتر هست و هنگامی که می خواید سوژه رو در یک محیط شلوغ و دور از دوربین شکار کنید ممکنه اصلا نتونه فکوس کنه که البته بین همه لنزهای این رده این موضوع مشترکه. مثال نوعیش هم یک پرنده بود که در بین شاخه های درخت در حال تکون خوردن بود. از بین تمام شات هام، فقط اونایی که با فکوس دستی بودند روی سوژه فکوس شده بود و فکوس اتوماتیک برای دریافت سوژه گیج شده بود.
5. عملکرد لرزشگیر لنز 18-140 راضی کننده هست و استانداردهای این رده رو داره کاملا.
6. جی پی اس این دوربین تا حالا برای من کند عمل کرده و حتی در محیط های کاملا باز و دشت هم به 10 دقیقه زمان برای وصل شده به ماهواره ها نیاز هست. در یک مورد هم محل ثبت تصویر رو با خطای حدود 300 متر در جهت شرقی غربی ثبت کرد که از نظر بنده جالب نبود این مشکل. البته شاید چون زیاد با جی پی اس های دستی کار می کنم توقع بنده از این دوربین بالاست.
7. کیفیت و رنگ های ثبت شده توسط این دوربین در حد خودش بسیار عالیه. هرچند به نظر من رنگ های سبز و به خصوص آبی رو خیلی خوب ثبت نمی کنه. اما باز هم شات های کاملا چشم نوازی می تونید باهاش ثبت کنید.
8. این دوربین، قابلیت کاربردی HDR داخلی داره که من این مدت خیلی ازش استفاده کردم و در مواقعی که پایه و وقت کافی در اختیار نبود، در محیطهایی با سایه - روشن های شدید عکس های بسیار خوبی ثبت شد.
9. از نظر ارگونومی، این دوربین بسیار خوش دست طراحی شده. برای پیدا کردن دکمه های قفل فکوس، دکمه FN و دکمه Burst Shot، روی بدنه دوربین برامدگی هایی طراحی شده که در شب بتونید راحت اونها رو پیدا کنید. همین طور در کنار دکمه های MENU و INFO لکه های رنگی سبز شب رنگ حک شده که در شب بتونید راحت جای دکمه هارو پیدا کنید. البته شاید این لکه ها کاربرد دیگه ای هم داره که بنده بی خبرم.
این ها، نکته های ظریفی هستند که باید به خاطرش به نیکون آفرین گفت.
10. دکمه های جهتی این دوربین به نظر من تا حدی سفت هستند و هنگام فشرده شدن صدای زیادی دارند. همین طور شاتر دوربین واقعا پر سر و صداست. ظاهرا یک مود برای کاهش صدا داره که بنده امتحان نکردم. هرچند همین صدای شات هم از نظر من دلنشین هست!
11. برای دوربین حتما مموری کارت سریع خریداری کنید. مقدار 32 گیگابایت اگه تصویر RAW نمی گیرید می تونه کاملا کافی باشه. چون حجم هر عکس JPEG با حداکثر کیفیت حدود 10 مگابایت خواهد شد و حجم هرعکس RAW و JPEG معادلش حدود 90 مگابایت.
در آینده، تجربیات دیگه ای که کسب کردم رو باهاتون در میون خواهم گذاشت.
با احترام.",27,0,5,4,5,5,5
,,"دیجی کالا چی داره به سرت میاد؟ یعنی موجود کردن یه دوربین که انقدر هم تقاضا داره انقدر سخته؟
بخش canon رو هم نگاه کردم 2 تا دوربین مونده... لنزها هم ته کشیدن...
دیجی کالا لطفا به روزهای سابقت برگرد ما دیجی کالا رو برای کالای دیجیتال می خواییم نه واسه مداد رنگی و حوله حمام!",45,2,0,0,0,0,0
,,"با سلام
لطفا موجودش کنید",1,0,0,0,0,0,0
,,"مهمان گرامی این مدل دوربین نیکون ( تکرار میکنم این مدل نه همه مدل های مشابه) چون فیلتر پایین گذر ( Low Pass ) نداره عکس های بمراتب شارپ تری نسبت به 700D میگیره و در کل دوربین
های نیکون با توجه به اون لامپ فوکوس که دارن در شب فوکوس بهتری نسبت به کنون ها انجام میدهند .
امیدوارم کمک کرده باشم",0,0,0,0,0,0,0
,,"لطفا موجود کنید",1,0,0,0,0,0,0
,,"سلام لطفا موجودش کنید سفارش بدیم! با تشکر",1,0,0,0,0,0,0
,,"من تو انتظار خرید بودم و موجودیش تموم شد، خیلی حیف شد ، حالا منتظرم که بیاد",0,0,0,0,0,0,0
,,"لطفا موجودش کنید",1,0,0,0,0,0,0
,,"تموم شد ؟؟؟؟ دونه دونه میارید ؟؟؟",3,0,0,0,0,0,0
,,"جهانی
سلام
لطف کنید تو پیشنهاد شگفت انگیز بذارید بتونیم تهیه کنیم. سپاس",2,0,0,0,0,0,0
,,"لطفا پیشنهاد ویژه بذارین...",0,0,0,0,0,0,0
