positivePoints,negativePoints,commentText,like,dislike,"کيفيت عمومي عکس و فيلم","کيفيت ساخت",ارگونومي,"امکانات و قابليت ها","ارزش در برابر قيمت"
,,"سلام دوستان
اول از همه تشکر کنم از دوستانی که در قسمت نظرات راهنمایی میکنن
بعد هم یه راهنمایی از دوستان می خواستم
تو قسمت نظرات هیچی راجع به عکاسی در حالت ماکرو گفته نشده
ایا واقعا قابلیت عکاسی در حالت ماکرو رو نداره ؟ خیلی برام مهمه لطفا راهنمایی کنید",0,0,5,5,5,5,5
,,"سلام ودرود به همه دوستان
به نظر من یکی از بهترین مدلهایی که نیکون معرفی کرده همینه و اگر کمی شک دارید نخرید چون نیکون مخصوص حرفه ایهاست",1,0,0,0,0,0,0
,,"سلام بر دوستان واساتید محترم من این دوربین رو یه هفته هست خریداری کردم و در اتلیه ازش استفاده میکنم کیفیت عکس برداریش عالیه شارپ بودن عکسها عالیه فکوس عالیه باتریش راضی کننده است من که از خریدم اصلا پشیمون نیستم",1,0,5,5,5,5,5
,,"پاسخ به amir m p
دوربین های نیکون قطعا از بهترین اس ال آر ها محسوب میشن ولی یک چیز در نیکون کاربرهای ایرانی رو اذیت خواهد کرد.
اصولا مهمترین مشکلی که دوربین های نیکون نسبت به دیگر مارکها دارن "" کنترل کیفیت پایین در مرحله تولید "" هست اگر زبان انگلیسی تون خوب باشه و در اینترنت یک جستجویی کنید خواهید دید که حتی حرفه ای ترین دوربین های فول فریم این شرکت بعد از خروج از کارتون خراب از آب در اومدن ولی در خارج این دوربین ها تعویض میشن ولی چه چیزی در انتظار شما در اینجا هست!!!! چندتا کامنت پایین تر در پاسخ به سوال یکی از کاربرها به این موضوع اشاره کردم در ضمن اصولا ارتقا از 60 دی به دی 7100 چندان کار عاقلانه ای نیست بهتر بود امکانات 60 دی رو افزایش می دادید با خرید لنزها و ...تفاوت چندانی هم در مگاپیکسل اینها نیست در اینترنت چندتا نمونه عکس دی 7100 رو اگر دانلود می کردید و مقایسه می کردید متوجه می شدید. موضوعاتی مثل داینامیک رنج و اینها هم از نظر من تفاوتی نیست که یک عکاس حرفه ای رو دچار مشکل کنه وگرنه الان کانن و بقیه باید ورشکست می شدن و نیکون تنها اس ال ار بازار بود این تفاوت های ناچیز رو با ترفندهای تبلیغاتی یکم گنده میکنن. کاربرهای عادی هم که اصلا از اینها سر در نمی یارن فقط گنده بودن دوربین مهم هست و دوربین همیشه رو اتومات می مونه.
شاد و موفق باشید.",1,1,0,0,0,0,0
,,"پاسخ به غلامرضا تنیده :
این دوربین برای عکاسی صنعتی دوربین خوبی محسوب میشه و قطعا کار عکاس های صنعتی رو راه می اندازه ولی توجه کنید که برای عکاسی از اشیا کوچک نیاز به لنز ماکرو خواهید داشت پس در خرید لنز دقت کنید.
در مورد سرعت شاتر :
شما با یک مثلث نور دهی رو برو هستید که متشکل از دیافراگم ، آی اس او و شاتر هست در حالت عکاسی اتوماتیک شما قادر به کنترل این سه عامل نخواهید بود و توضیح مفصل این عوامل اینجا ممکن نیست و باید عملی اجرا شه یا دیده بشه اما بطور مختصر می شه گفت
با فرض جبران نوردهی با دیافراگم ، آی اس او و فلاش ( همچی رو اوکی باشه ) با سرعت یک دوهزارم ثانیه می تونید پره های یک پنکه در حال کار رو کاملا فریز کنید و پره ها در عکس مثل خاموش بودن پنکه ثبت بشن .
با سرعت یک دویست و پنجاهم می تونید خیلی از اشیا و پرندگان در حال حرکت رو فریز کنید.
در عکاسی عادی از سوژه های ثابت غالبا از سرعت شاتر زیر یک صدم ثانیه استفاده میشه تا بتونن آی اس او و دیافراگم ( اکثر لنزها محدودیت دیافراگم دارن ) رو تو بهترین حالت تنظیم کنن.
در شب برای عکاسی از ستاره ها و جاده ها برای خلق افکت های زیبا از سرعت شاترهای بالاتر تا سی ثانیه هم میشه استفاده کرد ولی سنسور دوربین ممکن هست زیادی گرم شه و صدمه ببینه و صد البته در سرعتت شاتر زیر یک شصتم ثانیه نیاز به سه پایه خواهد بود.
عملا یک عکاس عادی و با تجهیزات ساده قادر به استفاده از سرعت شاترهای بالا مثل یک هزارم ثانیه و بالاتر نیستن. چون هیچ چیزی ثبت نمیشه مثال
دوربین رو در محیط خانه با نور عادی لامپ ها رو این ها تنظیم کنید:
آی اس او 100
دیافراگم باز ترین مقدار لنز استاندارد
فلاش خاموش
سرعت شاتر یک چهارصد و پنجاهم ثانیه
نتیجه یک عکس کاملا سیاه هیچی توش مشخص نیست
برای ثبت عکس تو سرعت شاتر بالا نیاز به لنزهای سریع ، فلاش و تنظیم آی اس او هست وگرنه عکس بی عکس",1,0,0,0,0,0,0
,,"دوست عزیز amir m p
شما مشکل micro focus adjustment دارید. نام انگلیسیش رو گفتم که بتونید در موردش تحقیق کنید. به طور خلاصه، لنز شما کمی از حالت کالیبره در اومده (که معمول هم هست، که بین لنزهای مختلف یک تولید کننده مقادیری اختلاف در ساخت و تولرانس وجود داشته باشه) تو این شرایط، ممکنه سنسورهای فوکوس فاز که تو ویو فایندر هستند، تصویری متفاوت از سنسورتون میبینند. واسه همینه که تو لایو ویو که فقط از فوکوس کنتراستی استفاده میشه مشکلی وجود نداره چون داده از سطح سنسور خونده میشه.
دو گزینه دارید:
1) ارسال لنز و بادی به گارانتی برای کالیبره کردن، اگر بادی، یا لنز، یا هر دو گارانتی دارند
2) خوشبختانه دوربین شما امکان اعمال تنظیم جزیی فوکوس رو به ازای هر کدام از لنزهاتون داره. توی اینترنت جست و جو بفرمایید تا روش مربوط رو پیدا کنید.
دوست عزیز غلامرضا تنیده
دوربین محدودیت خاصی مربوط به عکاسی صنعتی نداره. بیشتر موضوع مربوط به تکنیک و لنزهای شما است.
سرعت های شاتر بالا برای فریز کردن حرکت هستند. اعداد بالای 2000 هم معمولا در مواردی که نور خیلی شدید باشه استفاده میشن. 8000 ماکزیمم سرعت شاتر که از 4000 بهتره. گرچه فقط ممکنه تو شرایط خیلی خاص استفاده بشه",2,0,0,0,0,0,0
,,"سلام به اساتید عزیز
دو سوال داشتم ازتون:
1-آیا این دوربین برای عکاسی صنعتی مناسب هست؟
2-سرعت شاتر زیاد باشه خوبه یا کم؟مثلا 1/8000 خوبه یا 1/4000
ممنون میشم پاسخ سوالمو بدید
با تشکر",0,0,0,0,0,0,0
,,"سلام من بعد کلی تحقیق 60D کانن رو فروختم و اینو خریدم منتها تو شارپنس و فوکوس خیلی از 60D ضعیفتر عمل میکنه تو مقایسه هام درحالی که نظرات و ریویو ها رو میخونم d7100 باید واقعا سر باشه از 60D
ینی دوربین من مشکل داره؟
اینم بگم شارپ و فوکوسی که تو لایو ویو میده یه چیزی حدود 4-5برابر شارپ تو حالت ویوفایندر هستش و این اصلا برام قابل قبول نیست
دوستانی که این دوربینو دارن میتونن ببینن همچین تفاوتس تو لایوویو و ویوفایندر رو دارن یا نه؟
چیکار باید کرد؟",0,0,0,0,0,0,0
,,"در جواب اقای عزیزیان
تا اینجا که من خبر دارم بدنه هیچ فرقی نداره
فقط توی جعبه 18-105 هوده لنز موجوده که تو 18-140 نیست
کیفیت لنز ها هم فرقه چندانی نداره",0,0,0,0,0,0,0
,,"سلام
آیا بین کیت 18-140 و 18-105 تفاوت دیگری به غیر از محدوده فاصله کانونی هست؟
کسی میتونه به این سوال جواب بده لطفا؟
چون خود دیجی تو خصوصیات لنز بعضی از آیتم ها رو فقط برای 18-105 ذکر کرده، میخوام بدونم از قلم افتاده یا دقیق ذکر شده و تفاوتهایی هست؟",0,0,0,0,0,0,0
,,"سلام
گارانتی نیکو نگارش چه فرقی با گارانتی ایده ال داره ظاهرا نماینده اصلی نیکو نگرشه",0,0,0,0,0,0,0
,,"در مورد 3 تا لنز 18-55 ، 18-105 و 18-140 من نمونه تصاویر همه شون رو یه عالمه اینور و اونور نگاه کردم. نگران کیفیت نباشید، همه، خیلی به هم شبیه به هم هستند. تنها تفاوت خیلی خیلی جزیی اینه که تو 105 میلیمتر، 18-140 سر سوزن از 18-105 با ماکسیمم آپارچر نرم تره.

من 18-140 رو پیشنهاد میکنم. فقط به دلیل مسائل مالی، چون بیشترین رنج رو میپوشونه و نیازتون رو به خرید لنز خیلی کم میکنه.میتونید بعدا به یک پرام 35 یا 50 میلیمتری فکر کنید. ضمنا 18-140 , 18-105 فوکوس دستی لحظه ای دارk، یعنی تو حالت اتوماتیک، بعد از فوکوس هم میتونید رینگ فوکوس رو بچرخونید و منوال فوکوس کنید.",1,0,0,0,0,0,0
,,"سلام به همگی کسی میدونه برای استفاده در اتلیه چه لنزی برای این دوربین بهتره",0,0,5,5,5,5,5
,,"بنظر من از بین این 3 لنز صددرصد لنز 18-140 بهتر هست کیفیت اپتیک بهتر و زوم بالاتر و تکنولوژیه جدیدتر .دوربینشم که حرف نداره بخصوص d7200 درخرید این کیت شک نکنید.",2,0,5,5,5,5,5
,,"سلام
ی خسته نباشید خدمت استادای محترم و مسئولین دیجی
میشه یکی از اساتید برای ما مزایا و معایب و کاربرد کلی و کیفیتو کلا نقد و بررسی سه لنز 18-55 ،18-105 و 18-140 رو برای ما بگه تا ما بتونیم یه خرید متناسب با نیازمون انجام بدیم.ممنون میشم واقعا اگر کاربرد های این سه لنز رو بیان کنید.
چون من بشخصه بین این سه لنز مرددم و نمیدونم هر کدوم چه خصوصیات خاصی ارائه میدن و کدوم به درد من میخوره .
پیشاپیش ممنون که وقت میزارید و جواب میدید !",0,0,0,0,0,0,0
,,"پاسخ به شهاب شجاعی:
دوست خوبم در مورد سوال اول شما:
زمانی که شما فوکوس رو میزارید روی منوال دیگه نیازی به نقطه فوکوس ندارید و طبیعتا هم کار نکردن اونها منطقی هستش چرا که تصمیم گیرنده برای فوکوس و نقطه ی مد نظر شما هستید نه سیستم فوکوس یاب دوربین
دوربین شما ایرای نداره.
و اما دوستانی که در خرید این دوربین شک دارند:
تتوی خرید این دوربین شک نکنید،چرا که با خرید این دوربین،شما بهترین دوربین غیر فول فریم جهان تا سال 2015 رو خواهید داشت که تمام نیاز های شما برای عکاسی Half Frame رو براورده میکنه!",0,0,0,0,0,0,0
,,"سلام.
اکثر دوستان و منتقدان این نظر رو دارن که لنز کیت از کیفیت قابل قبولی برخوردار نیست.
از کسانیکه وارد و خبره هستند خواهشا لنز با کیفیت که تله هم نباشد و زیاد گران نباشد معرفی کنند؟
آیا لنز 18-55 کیفیت بالاتری از 18-140 یا 18-105 دارد.؟
تشکر",0,0,0,0,0,0,0
,,"با سلام
من مایلم این دوربین رو بخرم ، اما نمی دونم با کدوم لنز ، 18-105 یا 18-140 یا 18-55 معروف آقای زنگنه ;)
در ضمن من عکس ها رو هم دیدم و واقعاً خوب بود در انتخاب این دوربین مصمم تر شدم.",0,1,0,0,0,0,0
,,"پیشنهاد شگفت انگیز نمیشه؟",0,0,0,0,0,0,0
,,"دوستان 2 تا سوال در مورد این دوربین دارم ممنون میشم سریعا بهم جواب بدین
1. وقتی سیستم فوکوس دوربین رو روی حالت manuel قرار میدم فوکوس تک نقطه ای اصلا کار نمیکنه و تمام جزئیات رو محو نشون میده . دوربین من مشکل داره یا تنظیمات خاصی داره ؟
1. وقتی وارد گالری دوربین میشیم به صورت پیش فرض محتویات مموری شماره یک رو نشون میده . چطور میتونم انتقال بدم روی مموری شماره دو ؟
ممنون",0,0,0,0,0,0,0
,,"پاسخ به محسن جوادی:
من این دوربین با لنز 18-140 از دیجی خریدم و واقعا معرکه عکس می گیره
در ضمن قبلا با 600d و 60d عکاسی کردم به لحاظ ارگونومی بدنه، کیفیت ساخت و مهر موم بدنه، جنس بدنه، فوکوس، داینامیک رنج،نویز تو ایزوهای بالا و وایت بالانس و..... اصلا و ابدا با دوربین های کنون قابل مقایسه نیست و خیلی سره البته اینارو برای عکاسی گفتم در مورد فیلم برداری تجربه ای ندارم.
توصیه می کنم سری به سایت تخصصی عکاسی dpreview بزنید و لنز های نیکون و کنون را مقایسه کنید و همچنین می تونید با قابلیت های بیشتر d7100 آشنا بشید.
موفق باشید",1,1,5,5,5,5,5
,,"سلام
در جواب خانم معروفی باید بگم که برای کار حرفه ای در استودیو یا آتلیه بهتره دوربین فول فریم خریداری کنید.
اما در مورد این دوربین یعنی nikon D7100 باید بگم از بهتریناست. و مشکل روغن شاتر بر روی سنسور هم چیزیه که خیلی کم اتفاق میوفته و هرکس که این بلا بر سر دوربینش بیاد واقعا بد شانس بوده اما خودم همچین مشکلی نداشتم و اطمینان کامل دارم که این مشکل پیش نمیاد. در حال حاضر D7200 به بازار ایران هم رسیده و body آن حدود 3200 قیمت داره که دوربین فوق العاده ایه.
در مورد لنز هم از نظر من بهترین گزینه که خودم هم تست کردم و متحیر شدم از کیفیت عالیه لنز ، nikon 105mm f/1.8 هست. قیمت بالایی داره ولی کیفیتی که داره قابل مقایسه با هیچ لنز دیگه ای نیست. ولی لنز 70-200 گزینه ی بهتریه چون کاربرد بیشتری داره. اما در کل همین لنز 140-18 هم خیلی خوبه و کیفیت قابل قبولی داره نسبت به قیمتش.
از نظر من یا D7200 بگیرید یا اگه میتونید بیشتر هزینه کنید ، بدون فکر کردن D750 بگیرید. فوق العادست ...",1,0,5,5,5,5,5
,,"سلام
دوستان بین این مدل دوربین و دوربین 3300 نیکون کدوم یکی برای استفاده در آتلیه عکاسی بهتره؟
از نظر کیفیت عکس چیزی که من در تست عکس دیجی کالا میبینم جزییات بهتر دوربین 3300 است
آیا این تست قابل اطمینانه؟
از نظر قیمت اون دوربین پایین تر هم هست
این باعث یجور تردید در بنده شده جهت انتخاب
ممنون میشم راهنمایی کنید چه دوربینی مناسب آتلیه است که هم کیفیت عالی داشته باشه هم قیمت مناسب در همین حدود
با تشکر",0,0,0,0,0,0,0
,,"پاسخ به خانم معرفی
خانم معروفی اساسا شما اگر در اتلیه کارکنید نباید این سوال رو اینجا مطرح کنید . این دوربین فول فریم نیست و اگر اشتباه نکنم کراپ فکتور 1.5 باید داشته باشه برای پرتره بهتر هست از لنزهای 50 میلیمتر و بالاتر استفاده بشه ولی فضای شما هم برای استفاده از این لنزها مهم هست چون لنز 50 میلیمتر رو این دوربین میشه 75 میلیمتر و باید فاصله شما از سوژه انقد باشه که کم نباشه و لنزهای بالاتر از 50 میلیمتر هم که دیگه این رو بیشتر باید در نظر بگیرید. در مورد مدل لنز باید بگم من از نیکون استفاده نکردم و نمی کنم چون در سالهای اخیر دوربین های نیکون کنترل کیفیت پایینی رو داشتن و اغلب با مشکلاتی مثل لکه روغن ( oil spot problem in nikon) داشتن که عملا اگر تو ایران براتون پیش بیاد باید دوربینتون رو بندازید اشغال باز شاید تو خارج باشید براتون رفعش کنن ولی اینجا خودتون می دونید چی در انتظارتون هست"" گارانتی !!!!!"" اگر عبارتی رو که به انگلیسی نوشتم رو تو اینترنت جستجو کنید متوجه خواهید شد دارید ریسک بزرگی برای خرید این دوربین می کنید قبلا هم تو همین صفحه این مشکل برای یکی از کاربرا پیش اومده بود که گارنتی هیچ کاری براش نکرد و ناچارا دوربین رو فروخت البته الان نظرش رو حذف کردن. اگر واقعا کارتون حرفه ای نیست و اتلیه ندارید پولتون رو زیاد خرج نکنید همون لنزهای استاندارد 99 درصد از کارهای یک کاربر عادی رو راه می اندازند. در مورد مگاپیکسل هم باید بگم یک دوربین اس ال ار و یا میرور لس با 16 مگاپیکسل برای بیشتر کارها کافی هست و مهارت شما و تجهیزات دیگر تون هست که برای عکاسی مهم هست تا مگا پیکسل . پیشنهاد می کنم حتما نیم نگاهی هم به دوربین های کانون داشته باشید هر چند مگا پیکسل کمتری دارن و طرف سونی هم اصلا نرید چون لوازمش رو دو یا سه برابر قیمت واقعی می فروشن مثلا کنترل از را دورش رو .",1,1,0,0,0,0,0
,,"برای کاسی آتولیه به راحتی میشه از دوربین های ارزان قیمت تر هم استفاده کرد
مثلا d5300 کاملا نیاز شمارو برطرف میکنه
و یه مزیت این دوربین نصبت به رقبا داشتن فوکوس داخل بدنست من تجربه کار باهاشو ندارم
اما کسانی که استفاده کردن مارو از تجربیات بی نصیب نزارن
ممنون دوستان موفق باشین",0,0,0,0,0,0,0
,,"برای عکاسی پرتره معمولا از لزهای 85 به بالا تا 200 استفاده میکنن
70-200 f2.8 یکی از بهترین گزینه هاست برای عکاسی فشنو تامرون 50-150 هم لنز خوبیه اما
اما برای عکاسی آتولیه چون شما نورهای مصنویی متفاوتی در اختیار دارین نیاز به خرج کردن زیاد بابت لنز نیست
حتی میتونید با همین لنزهای 18-105 کار خودتونو شروع کنین
و فراموش نکیند که نیکون aps-c کراپ 1.5 برابر دارن
یعنی در صورت استفاده از لنز 50 میلیمتری فاصله کانونی 75 رو به شما میده و در صورت استفاده از لنز 18-105 تقریبا فاصله کانونی 27 -152 روبه شما میده و این کارتونو راه میندازه .",0,0,0,0,0,0,0
,,"سلام اگر میشه کشور سازنده دوربین رو هم اضافه کنید و اینکه بهترین رم برای این دوربین چیه با تشکر",2,0,5,5,5,5,5
,,"سلام و وقت بخیر.
من میخواستم دوربین d7100 رو بگیرم. میخواستم بپرسم بهترین لنز برای این دوربین برای عکاسی آتلیه کدوم لنز هستش؟چرا؟
و آیا این دوربین در این رده قیمت، بهترین دوربین برای این کار هست؟
پیشاپیش از راهنماییتون خیلی ممنونم.",2,0,0,0,0,0,0
,,"سلام. وقت بخیر.
من این دوربین رو واسه عکاسی پرتره میخوام.ممنون میشم گه راهنماییم کنید بهترین لنزی که برای این دوربین و این کار مناسبه چیه؟
پیپاپیش از راهنماییتون خیلی ممنونم.",1,0,0,0,0,0,0
,,"جناب امیرحسین حقیقت
تو این رنج هم این مدل خوبیست هم مدل 70D کنون.هر کدوم یه خوبیایی داره و یه ضعف هایی.ببین با کدوم بیشتر حال میکنی.من بخاط فیلمبرداری بهتر که واسه فیلم کوتاه میخواستم،کنون گرفتم.
کارت حافظه سن دیسک با سرعت 45 به بالا بهتره
فیلتر UV بگیر Hoya HD مناسبه
یه لنز پرایم 50mm یا 85mm واسه پرتره حتما بگیر
سه پایه با تحمل وزن 4 کیلو به بالا
یه کیف خوب هم باید داشته باشی",1,0,0,0,0,0,0
,,"مقایسه اجمالی بین 70d و 7100d
وزن:
هردو دوربین دوربین های سنگینی حساب میشن و برتری خاصی نسبت به هم ندارن 755 گرم برابر 765 گرم
مگا پیکسل:
درسته که نیکون به نظر قوی تر میاد ولی 20 مگا پیکسل کنون هم کافی به نظر میاد. تفاوت 4 مگا پیکسلی نیکون در چاپ های بسیار بزرگ معلوم میشه پس اگر فصد ندارید در حد پوستر بزرگ کار کنید تفاوت فاحشی بین این دو دوربین نیست
سیستم اتو فوکوس:
در نگاه اول به نظر میاد سیستم 51 نقطه ای نیکون بر سیستم 19 نقطه ای کنون برتری داشته باشه. ولی دقیقا اینجوری ها هم نیست. چرا که اساسا نحوه پردازش کنون با نیکون متفاوته. یعنی اینجوری نیست که دقیقا 32 نقطه فوکوس کمتر داره. بلکه سیستم اتوفوکوس اون از نوع cross-type هستش به اضافه dual pixel cmos Af. حالا این دقیقا یعنی چی؟. این داستان به این معنا است که سیستم فوکوس آن در شرایط فیلمبرداری بسیار شفاف تر و بسیار سریعتر از نیکون هستش. یعنی اگر احتمال میدید فیلمبرداری براتون مهمه این داستان فوکوس خودکار در کنون بسیار پیشرفته تر هست بدون شک ولی در عکس برداری نیکون بالاتر هستش.
تعداد عکاسی پیاپی:
این از اون قابلیت هایی است که شاید فقط به درد عکاسان ورزشی و اونایی باشه که اجسام و وموجودات متجرک رو برای عکاسی انتخاب میکنن باید مهم باشه. نیکون 6 و کنون 7 فریم بر ثانیه عکاسی میکنن. یعنی تفاوت هیچی برای کاربران عادی
محدوده ایزو:
محدوده ایزو کنون تا 12800 هست ولی محدوده نیکون تا 6400. ولی این هم از اون دست قابلیت هایی هستش که به درد اهلش میخوره. واقعا باید از خودتون بپرسید این قابلیت آیا واقعا به دردتون میخوره؟ یعنی ایزو 6400 و 12800 این همه برای شما مهمه؟ البته که کارایی این ایزو ها در عکاسی باشرایط بسیار کم نور بسیار کارامد هستن ولی در هر حال با گذر از ایزو 3200 و 6400 تقریبا عکس ها رنگ خودشون رو از دست میدن و نویز زیاد میشه. پس در این مورد هم به نظرم هر دو دوربین در یک سطح کارایی دارن
چشمی دوربین :
چشمی دوربین نیکون 100 درصد و کنون 98 درصد آن چیزی که از چشمی میبینید رو در عکس ثبت میکنن. چه تفاوت فاحشی!! در این زمینه هم هر دو دوربین تقریبا به خوبی انتظارات شما رو بر آورده میکنن
LCD دوربین ها:
مانیتور نیکون بزرگتر با وضوح بالاتری هستش ولی کاربردش رو متوجه نمیشم؟ یعنی زیاد مهم نیست. مانیتور کنون 3 اینچ هستش و نیکون 3.2 اینچ با وضوح بالاتر که هیچکدوم در عکاسی شما تفاوتی ایجاد نمیکنن.تنها برتری قابل محسوس و بسیار کارای کنون به نسبت نیکون این هستش که برای مخصوصا فیلم برداری این صفحه چرخان بسیار کارامد هستش و من امتیاز مثبت رو به کنون میدم. البته نکته خوبی دیگری که کنون داره اینه که مانیتور کنون لمسی هستش و با این قابلیت میتونین فوکوس سوژه رو از روی مانیتور هم تنظیم کنید.
کارت حافظه و دخیره سازی عکس ها:
دوربین نیکون دارای دو شیار برای کارت حافظه اس ولی کنون فقط یکی. این هم یکی از اون آپشن هایی است که به نظرم کارامد هستش مثلا میتونید فیلم برداری رو روی یکی و عکاسی رو روی دیگر ی ذخیره کنید. ولی اگر واقع بین باشید خیلی هم قابلیت وحشتناکی رو به دوربین اضافه نکرده :-)
بدنه و ساخت:
هیچکس نمیاد و باچکش به دوربین ضربه بزنه تا بدنه دوربین رو بررسی کنه . پس طوری نگاه نکنید که دوربینی رو ضد ضربه فرض کنید. هر دو دوربین به خوبی ساخته شده اند و ارگونومی خوبی در دستان ایجاد میکنن. نیکون دارای پوشش آلیاژ منیزیومی است در حالیکه کنون از آلومینیوم و پلی کربنات هستش. نیکون ادعا میکنه اکه مهر موم این دوربین در حد D800 هستش و در برابر غبار مهر و موم هستش. به نظر میاد اگر اها بیابون رفتن و زیر باران عکاسی کردن هستید نیکون بهتر از کنون هستش
فیلم برداری:
بدون شک فیلم برداری در کنون از نیکون بهتر هستش. این هم بخاطر سیستم فوکوس کنون هستش. اگر فیلم برداری موضوع مهم هستش براتون کنون بهتره بدون شک. ولی یه قابلیت نیکون داره که نباید اونو فراموش کرد اونم پورت هدفون هستش که برای فیلم برداری و صبط صدا به دردتون میخوره و بدی نیست
گزینه وایرلس:
امروزه با گذر زمان و جا افتادن بیشتر شبکه های مجازی موبایلی و اینترنتی قابلیت وایرلس بسیار مهم و مهمتر خواهند شد. با این قابلیت براحتی میشه عکس هارو به روی گوشی و تبلت انتقال داد. برتری کنون به نیکون این هستش که این سیستم در خود کنون موجوده ولی در نیکون باید یه کیت بخرید و هزینه اضافی بپردازید
لنز:
لنز 18-135 کنون با لنز 18 140 نیکون تقریبا در یک رده هستن ولی نیکون همون طور که مشخصه دارای رنج کمی بالا تر است
باتری:
باتری نیکون 950 عکس در هر بار شارژ میگیره ولی کنون 920 تا. نیکون کمی بهتر است. فقط کمی
قیمت:
نیکون کمی از کنون ارزانتر است
پس به عنوان نتیجه گیری:
کنون بخرید چون
1-سیستم وایرلس داخلی داره
2-مانیتور چرخان و لمسی داره
3-عکاسی ورزشی بهتره داره
4-در ایران لتزهای بیشتری براش فراهمه
5-قابلیت فوکوس خودکار بهتری داره و در فیلمبرداری این قضیه به شدت به چشم میاد
6- ایرو رنج بالاتر
نیکون بخرید چون:
1-دارای رزولوشن بالاتری برای عکاسی هستش 24 مگا پیکسل در برابر 20 مگا پیکسل
2-باتری کمی قوی تری داره
3- خروجی هدفون داره
4- عکاسی تایم لپس رو فراهم میکنه که خودش قابلیت جالبیه و خلاقانه است
5- عمق رنگ ها در عکاسی بالاتر است
6- به نسبت قابلیت های مساوی کمی ارزونتره
7-بدنه قوی تر
8- دارای دو شیار کارت حافظه
در آخر تصمیم با خودتونه. من کنون رو انتخاب میکنم. ولی قطعا هردوی این دوربین ها عالی هستن. هرکدومو بخرید پشیمون نمیشید. هر کس از این دو دوربین بهتر میخواد دیگه باید بره سراغ فول فریم
موفق باشید",29,1,0,0,0,0,0
,,"سلام
چند وقت دنبال خرید دوربین هستم
به نظرتون این رنج 4 میلیون بهترین دوربین همین D7100 هست؟ و همین برند؟
به غیر بدنه و کیتش چه چیزای دیگه لازم بخرم؟
فیلتر یو وی میخواهد؟
کارت حافظه چقدر ظرفیت؟
لنز دیگه برای عکاسی در منزل چی؟
ممنون میشم راهنماییم کنید",1,0,0,0,0,0,0
,,"دوست من کانن 70D خریده منم بعد کلی تحقیق سفارش دادم اومد برام آقا واقعا تو عکس برداری از کانن خیلی بهتر عمل میکنه ولی تو فیلمبرداری از کانن کم میاره ولی واقعا راضیم ازش ارگونومی عالی کیفیت بدنه فوق العاده باتری خوب و مهمتر کیفیت خروجی عکس با لنز 18-140 که واقعا خوبه پشیمون نمیشین اگه می خواین عکس برداری کنید واقعا عالیه",0,0,0,0,0,0,0
,,"ابراهیم باسره (1394/1/17) :
با سلام خدمت همه دوستان . من چند ماه است که این دوربین رو خریدم و واقعا ازش راضی ام . البته باید بگم که قبل از اون 70 دی کانن داشتم که به نظرم 7100 خیلی بهتره البته امیدوارم به کسی بر نخورده باشه چون این فقط یه نظر شخصی از تجربه شخصی است چرا که این دوربین با داشتن داینامیک رنج بهتر در نورهای شدید و همچنین ایزوهای بالا بهتر عمل میکنه . اونهایی هم که میگن فیلمبرداری کانن بهتره از نظر من اینطور نیست چرا که این دوربین حتی در ایزوهای بالا بخصوص در شب در فیلمبرداری نیز بسیار عالی عمل میکنه . به نظر من این دوربین نه فقط در عکاسی ( بهترین در رده غیر فول فریم ) بلکه در فیلمبرداری بخصوص با داشتن دو شیار کارت حافظه و خروجی میکروفن و هدفون برای صدابرداری بسیار مناسب به نظر میرسد .
برای آشنایی بهتر و کارکردن راحت تر میتوانید از سی دی فارسی کار با دی 7000 که بسیار نزدیک به 7100 هست استفاده کنید.
در مورد پس دادن روغن یا ایجاد لکه بر روی سنسور نیز باید بگم بعد از چند هزار شات خوشبختانه هنوز مشکلی ایجاد نشده . پس در مورد خرید این دوربین شک نکنید البته ای کاش مانیتور چرخان داشت چرا که مانیتور چرخنده مانند 5300 برای فیلمبرداری نعمت بسیار بزرگی محسوب میشه که البته نیکون در مدل دی 750 این مشکل را تا حدودی برطرف کرده .
توصیه اینکه سعی کنید حداقل با لنز 18 - 140 بخرید
پس دی 7100 دوربین قابل اعتمادی است چرا که دارای :
پیکسل بالاتر از رقبا
اندازه سنسور بزرگتر
کیفیت عکاسی و فیلمبرداری بسیار بالا
آرگونومی خوب ( خیلی خوش دسته )
قابلیت عکاسی تایم لپس برای عکاسی نجومی و یا ساخت فیلم تایم لپس
2 شیار کارت حافظه
کیفیت مانیتور بالا
سرعت عکاسی پیاپی راضی کننده بخصوص برای عکاسی ورزشی
ضد آب ( باران) و گرد و غبار
قابلیت صدابرداری بهتر با وجود جک میکروفن و هدفون
داشتن پیچ فوکوس اتوماتیک داخل بدنه برای استفاده از لنزهای ارزان که فوکوس اتوماتیک ندارند
کیفیت عکاسی بسیار بالا
قدرت فوکوس بسیار بالا
داشتن مود عکاسی HDR
داشتن منو فارسی برای افراد تازه کار البته با گارانتی ایده ال
فوکوس دقیق 51 نقطه ای در برابر 11 نقطه ای رقبا
بدنه بسیار مقاوم و مستحکم ، ساخته شده از الیاژ منیزیوم مانند D800 و کانن 5DIII
باطری بسیار قوی حدود 1000 شات در هر شارژ که نیاز به گریپ ندارید مگر در مواقع خواص
چشمی بسیار دقیقی با پوشش 100 درصد میدان دید
کراپ 1.3
قیمت خوب در برابر امکانات و قابلیت ها
با تشکر از دیجی و صبر و حوصله شما عزیزان.
موفق باشید.",5,0,0,0,0,0,0
