positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت","طراحی و ظاهر","امکانات و قابلیت ها","سهولت استفاده","کیفیت ساخت",نوآوری
,,"با توجه به کامنتهای دوستان خواستم جواب بعضیهاش رو بگم البته تا جایی که اطلاع دارم و شخصا کار کردم.
اول اینکه آیپد لاک و آنلاک نداره و مدل سیم کارت خورش هم فقط برای اتصال به اینترنت کاربرد داره
دوم اینکه قابلیت اجرای فایل های PDF و آفیس را دارد
سوم اینکه لاین و وایبر و اینستاگرام و بقیه برنامه های شبکه اجتماعی رو میشه روی اینم نصب کرد البته برنامه هایی که کد براتون میفرستند رو باید شماره خط توی گوشیتون رو بدین تا کد به اون SMS بشه بعد توی آیپد بزنید کدش رو
چهارم اینکه تمام بازی های سنگین و با گرافیک توی App Store رو به راحتی و قویتر از آیفون 6 اجرا میکنه و برنامه از جای دیگه نمیتونید بگیرید روش نصب کنید مگر اینکه دستگاه رو جیلبریک کرده باشید که توصیه نمیکنم شخصا
پنجم اینکه بلوتوث این دستگاه مثل آیفون ها فقط برای ارسال اطلاعات بین دستگاه های اپل کاربرد داره
ششم اینکه چیزی مثل فلش یا هارد رو نمیتونید بهش وصل کنید و تا جایی که من میدونم یک رابط برای آیپد وجود داره که یک سرش به آیپد وصل میشه (lightning) و سر دیگش به شما پورت USB میده که میتونید دوربین دیجیتال رو بهش وصل کنید و عکسهاتون رو مستقیم وارد دستگاه کنید
در پایان هم باید بگم که ارزش خرید نسخه سیم کارت خور فوق العاده بالاتر از نسخه wifi هست و خرید نسخه بدون سیم کارت به همراه مودم سیم کارت خور برایی اینترنت اشتباه محض هستش چون شما مجبورید دوتا وصیله همیشه همراه داشته باشید و البته کیفیت آینتن دهی آیپد فوق العاده بالاست و این نکته رو هم در نظر داشته باشید که اینترنت روی آیپد رو میتونید از طریق wifi یا بلوتوث یا کابل usb خود آیپد به هر دستگاه موبایل یا کامپیوتر منتقل کنید تا اون دستگاه هم متصل به اینترنت باشه و در واقع کار مودم رو میکنه براتون
و اینکه حتما هم ظرفیت بالا 64 یا 128 بخرید که بعدا پشیمون نشید.",0,0,0,0,0,0,0,0
,,"سلام
آقا ما این آیپدو فعلا نداریم،داشتم نظراتو میخوندم ولی نظر یکی از کاربرا به نام میلاد هاشمی منو دربارش دچار شک کرد.
نظر شما چیه
ممنون",0,0,0,0,0,0,0,0
,,"سلام به همه مسئولیین عزیز دی جی کالا .لطفا اگر امکان داره این کالا رو جزو پیشنهاد شگفت انگیز قرار دهید.
باتشکر فراوان.",2,0,0,0,0,0,0,0
,,"در این ایپد به غیر از اپل استور از سایت ها ی دیگر هم میشه دانلود کرد؟",0,0,0,0,0,0,0,0
,,"سلام.
دو تا سوال داشتم :
1. با سیم کارت 4g - فقط میشه به اینترنت وصل شد یا کارهای دیگه ای هم میشه انجام داد ( مثل : sms و تماس از طریق سیم کارت ).
چون میخوام بدونم اگه با سیم کارت فقط به اینترنت میشه وصل شد - ی آیپد ایر 2 وای فای + با ی مودم جیبیه 4g بگیرم - چون همون کار air 2 4g رو انجام میده .
2.میخواستم بدونم که وایبر و لاینو میشه رو آیپد نصب کرد ؟
ممنون.",0,0,0,0,0,0,0,0
,,"آیا آسفالت8 رو می خونه؟",1,0,0,0,0,0,0,0
,,"سلام
چنتا سوال داشتم!!!
میخواستم بدونم قابلیت اجرای فایل های PDF و آفیس را دارد؟
قابلیت اتصال usb را دارد؟
بولوتوث این دستگاه قابلیت ارسال اطلاعات را دارد؟
ممنون میشم اگه جواب بدین!!!
با تشکر از دیجی کالا",1,0,0,0,0,0,0,0
,,"ببخشید این منو فارسی داره ؟",0,0,5,5,4,5,5,5
,,"اون دوستانى که خریدن باهاش مى شه تو viber رفت؟",0,0,0,0,0,0,0,0
,,"دمت گرم 》علی میری《",0,0,0,0,0,0,0,0
,,"سلام دوستان.برای اطلاع بعضی خواستم بگم که این تبلت تمامی نرم افزار های اجتماعی به جز whatsapp رو اجرا میکنه .دلیل نبود واتس اپ هم خود شرکت هست و شرکت نرم افزار رو برای آیپد نساخته و روی اون کار نیمکنه ولی بقیه نرم افزار ها کاملا کار میکنه و مشکلی نداره.ضمنا، کسایی که میگن برای نصب شبکه های اجتماعی و بعضی نرم افزار ها باید جیلبریک کنید، اونها یا تا الان تو عمرشون اپل دست نگرفتن یا از سایت های غیر معتبر. اطلاعات کسب میکنن و جیلبریک برای کار هایی مثل تغییر رنگ سیستم عامل یا افزودن تم و اینجور کار هاست و امکانات مهمی در دسترس نمیزاره جز یکم شخصی سازی.من حدود 3 سال و خورده ای هست که از محصولات اپل استفاده میکنم و تضمین میکنم که این تبلت شما رو از انجام هرگونه بازی ارضا میکنه ولی اکه میخواین جایگزین لپ تاب کنید این محصول رو، پیشنهاد میکنم این کار رو نکنید، چون میتونه کار های لب تاب رو تا حدودی انجام بده ولی واقعیت اینه که این دستگاه تبلت هست و برای این تبلت بودن ساخته شده.",0,0,5,5,5,5,5,5
,,"ای کاش قابلیت مکالمه ی صوتی رو داشت",0,0,5,5,4,5,5,5
,,"دوست عزیز مهمان
برنامه های اجتماعی روی ایپد نصب میشوند. اما واتزاپ نصب نمیشود چون این برنامه برای فعال شدن نیاز به تماس دارد و روی هیچ تبلتی که تماس ندارد نصب نمیشود. مگر اینکه با جیلبریک و نصب چند برنامه سر واتزاپ کلاه بگذارید.
برنامه هایی چون لاین و تلگرام و چند برنامه دیگر در نسخه ایفون و ایپد با طراحی مجزا وجود دارند اما بیشتر برنامه ها در نسخه ایپد و ایفون شبیه هم هستند.
دوست عزیز علی
وقتی پول تنها برای خرید یک محصول دارید به نظر من سایز بزرگتر را بخرید. چون
لذت تماشای نماهنگ در آیپد بی نظیر است
با پرداخت بیش از دو میلیون تومان یک کنسول بازی باکیفیت هم دارید
ایپد بسیار سبک و محکم است و یک همراه مناسب است و نه یک وسیله دست و پاگیر
اگر دانشجو هستید فایل های اکسل و پی دی اف را به اسانی در اختیار دارید و نور مناسب و نازکی بدنه یک کتابخوان را برای شما ممکن میکند
با استفاده از نرم افزارهای اجتماعی و یک هندزفری میتوانید تماس برقرار کنید
پس شما در یک ایپد یک ایفون هم دارید
کیفیت عکس در هر دو وسیله یکسان است اما در ایپد شما صحنه را بهتر میبینید در نتیجه کادر را هوشمندانه تر بر می گزینید
دوست عزیز علیرضا یوسف رشیدی
اینطور نیست که اندروید با گاری حرکت کند و اپل با بنز. مثلا قابلیت استفاده بهینه از حافظه که در iOS وجود دارد در اندروید 5 نیز تا حدودی شبیه سازی شده. یا در اندروید M قرار است شخصی سازی دسترسی به نوتیفیکیشن که در iOS وجود دارد به اندروید اضافه شود. همچنین بسیاری از شرکت ها در حال بستن قراردادهایی هستند تا باتری هایی با کیفیت باتری های اپل تولید کنند مثلا htc یا استفاده از بدنه فلزی ایپد توسط دیگر محصولات اندرویدی نیز کپی برداری میشود.
دوست عزیز شاهین زارع
تمام محصولات اپل در چین و با یک کیفیت ساخته میشوند مهم نیست که پارت نامبر کدام کشور باشند. من آیفونی را که از دیجیکالا تهیه شده بود در کنار آیفونی که از سوید آمده بود قرار دادم و هیچ تفاوتی در ساخت بدنه و شارژر و کابل لایتنینگ ندیدم. ضمنا در محصولاتی که از دیجیکالا خریداری کرده ام هیچ دستکاری نرم افزاری مشاهده نکردم. گرچه محصولاتی مثل ال جی و سامسونگ توسط نمایندگی تنظیم میشوند تا اینترنت سیم کارت های ایرانی را بشناسند اما محصولات اپل این تنظیمات را هم نداشتند.
دوست عزیز سید علی موسوی
مقایسه اندروید و iOS کلا ممکن نیست. به قول فرنگی ها مقایسه سیب و پرتقال. ولی من به ندرت دیده ام که کسی هنگام انتخاب تبلت به این فکر کند که با کدام بهتر میتواند برنامه نویسی کند!!!! یا مثلا اگر کسی دوست دارد همزمان که موزیک گوش می دهد دیکشنری هم باز باشد تا متن pdf به زبان انگلیسی را ترجمه کند و در نرم افزار word تایپ کند و البته با دوستش چت هم بکند بهتر است از قابلیت مولتی تسک سامسونگ استفاده کند. ولی اصولا چند نفر این چنین کار میکنند؟ قابلیت مولتی تسک خوب است همانطور که سنسور نبض خوب است یا ضدآب بودن خوب است. مهم این است که شما چه الویتی برای خرید تبلت دارید. آیا مثلا کیفیت مونیتور و روانی سیستم عامل و استحکام بیشتر برای خریداران مهم است یا قابلیت تماشای فیلم سینمایی در کنار بازی انگری بردز در حال تایپ کردن متن تز کارشناسی ارشد؟",3,0,5,5,5,5,5,5
,,"دیجی جون یه پیشنهاد ویژه بزاری برای این ممنون میشم
چون میخوام بخرمش",1,0,0,0,0,0,0,0
,,"سلام.
2 سوال داشتم. برنامه ی office رو میشه در آیپد همونجوری که در لپ تاپ استفاده می شه، نصب و استفاده کرد؟ و اینکه با استفاده از مبدل HDMI، قابلیت نصب به ویدئو پروژکتور برای ارئه ی کنفرانس رو داره؟ راستش من برای ارائه ی کنفرانس به یک دستگاه سبک برای حمل و نقل احتیاج دارم. می خوام ببینم آیپد نیاز من رو برای این منظور رفع می کنه، یا بهتره لپ تاپ کوچک بخرم؟
با تشکر.",3,0,0,0,0,0,0,0
,,"آقای مهمان:)
رو آیپد تلگرام و فیسبوک و گوگل پلاس و اینا نصب میشه. اینستاگرام نسخه آیفونشو میتونید بریزید ولی نسخه اختصاصی آیپد نداره. تلگرام نصب میشه. وایبر و واتس اپ نه. البته ایناام میتونید نسخه آیفونشونو نصب کنید ولی دیگخ نمیتونید روی گوشیتون، چه‌ایفون چه چیز دیگه ازشون استفاده کنید.",0,0,0,0,0,0,0,0
,,"داغ میکنه و تو برنامه های سنگین داغ کردنش زیاد میشه و خیلی منو کلافه میکنه و هنگام استفاده از بلندگو بدنه میلرزه! یه دوباریم ریستارت شد بین انجام کارم ! زمان شارژ شدن دوبارشم زیاده .دیگه تا الان چیزه خاصی ندیدم ازش. در کل راضیم",0,1,0,0,0,0,0,0
,,"سلام
در جواب اقایی که گفتن بین این تبلت و ایفون 6 گیر کردن باید بگم اگه اهل شبکه های اجتمایی هستین ایفون خوبه چون بعضی از شبکه های اجتمایی برا ایپد تو اپ استور نیست اما اگه اهل بازی با هستید این مورد برعکسه چون cpu این ایپد از ایفون از نظر پردازش گرافیکی قویتره ولی منظورم این نیست که ایفون کم میاره به هیچ وجه
در مورد دوربین هم دوربین این ایپد همونی که تو ایفون 6 هست فقط فلاش نداره ولی همون قابلیت های ایفونو داره امیدوارم کمک کرده باشم",0,0,0,0,0,0,0,0
,,"در جواب علی (1394/3/4)
این تبلت از لحاظ سرعت - ضخامت - پردازنده و تقریبا دوربین بهتر از ایفون 6 است برای اطمینان بیشتر می تونید نقد و بررسی این تبلت رو در دیجیکالا tv ببینید",0,0,0,0,0,0,0,0
,,"تبلت ها سفارش امارات هستن.",1,0,0,0,0,0,0,0
,,"سلام
کسانی که برای اتصال به وای فای مشکل دارن.
من یه راه حلی توی یکی از فروم های اپل پیدا کردم که مشکل من رو حل کرد.
برید داخل تنظیمات مودم و داخل تب وایرلس، اسم کشور رو از ایران تغییر بدید به us
من این کار رو کردم و مشکلم حل شد. امیدوارم برای بقیه هم مفید باشه.",2,0,0,0,0,0,0,0
,,"شاهکار است! به راستی که این غولِ بزرگ، شگفت چیزی است! گمان نمی کنم تا سالها بلکه قرنها تبلتی بهتر از اپل در بازار پیدا شود. همه چیزِ اپل پرفکت و شاهکار است! آیا با وجودِ غولی همچون ios سیستم هایی چون اندروید چیزی برای گفتن دارند؟ من که اینگونه نمی پندارم.",2,0,4,5,5,5,5,5
,,"من کلی زنگ زدم واسه پارت نامبراش بعد از 2 روز گفتن ماله کاناداس ولی وقتی به دستم رسید ماله استرالیا بود",0,0,0,0,0,0,0,0
,,"تبلت خیلی خوبی هست امیدوارم بتونم بخرم.(:",1,0,0,0,0,0,0,0
,,"سلام دوستان
یه عزیزی بیاد بمن بگه شبکه های اجتماعی مثل انستاگرم،لاین،وایبر،واتساپ،تلگرام و ... روش نصب میشه یا نه.
البته اینارو واسه این پرسیدم که شاید برحسب نیاز لازم بشه بعضیاشونو نصب کنم نه اینکه همشون رو با هم.
اگه جواب بدین ممنونم چون واسم مهمه این قضیه
ممنون",0,0,0,0,0,0,0,0
,,"سلام دوستان جواب با دلیل میخوام .
1-بین این تبلت و آیفون 6 کدوم؟؟؟؟با دلیل مشتی لدفا
2-دوربین این با 6 فرق میکنه ؟؟؟؟",0,0,0,0,0,0,0,0
,,"این نظر رو توی بخش Tab S گذاشتم اینجام با یه سری تغییرات میذارم:
سلام به همه، این اولین(حالا دومین) نظریه که دارم تو دیجی کالا میذارم اونم فقط به خاطر اینکه میبینم خیلیا کورکورانه و با دلایل غیر منطقی چه از اپل و چه از سامسونگ طرفداری میکنن، خواهشا تمامی نظر رو بخونین و بعد نتیجه گیری کنین
1 - متاسفانه ما تو ایران یاد گرفتیم که باید حتما از یک برند خاص طرفداری کنیم، کنسول فقط سونی، گرافیک فقط انویدیا، CPU فقط اینتل ، ماشین فقط فلان، نوشابه فقط فلان، فلان فقط بیسار ، ..... ، باید یاد بگیریم که بهترین محصول رو پیدا کنیم و از محصول طرفداری کنیم نه سازنده چون سازنده ها صعود و نزول و خوب و بد شدن دارند (البته مثلا تو این بین سی پی یو های اینتل واقعا بهترین اند توی بازار و اگر اطلاعات خواستین بگین تا بگم، نمونشم اینکه بهترین سی پی یو ی AMD خودشو تو هر بنچ مارک به زور به رتبه ی 20 یا 30 میرسونه)
2- شما معیار های سیستم عامل رو اصلن در نظر نمیگیرین، اندروید توسط گوگل نوشته شده، در صورتی که ios و ویندوز فون توسط اپل و مایکروسافت ساخته شدن که هرکدوم حاقل 20 سال زودتر از گوگل ساخت سیستم عامل رو شروع کردن و گوگل اصلا اصلا اصلا تجربه ی اونارو نداره، به خاطر همینه که آی او اس و ویندوز فون خیلی راحت با سخت افزار سبک عملکرد فوق العاده ای رو توی بنچمارک ها به جا میذارن اما اندرویدی ها با سی پی یو های 4 هسته ای 2.5 گیگاهرتزی نمیتونن به اون خوبی بدرخشن و رم های 3 گیگاباتی نیاز دارن (دقت کنید اندروید رو نکوبیدم، اندروید برخلاف آی او اس و ویندوز فون ، کاملا اپن سورسه، و این یعنی سرعت پیشرفت و عیب گیریش از این 2 بیشتره و ممکنه این مشکلات در آینده حل بشه) (کی گفته سیستم عامل روی عملکرد سخت افزار تاثیر نمیذاره؟؟ وقتی شما تو زبان C++ میتونین سخت افزار را مستقیما کنترل کنید حتی در بعضی جاها قوی تر از اسمبلی، اونوقت با زبان Binary سیستم عامل نمیتونین؟؟؟؟؟!!!!!!!)
3- متاسفانه یه اشتباهی که میکنیم اینه که توی خرید فقط به اعداد و ارقام توجه میکنم، در صورتی که اول باید بشینیم فکر کنیم که میخوایم چیکار کنیم با این محصول و بعد محصولاتی که میتونن اونکارو برامون انجام بدن رو انتخاب کنیم، مثالش خودم، من علاوه بر کار ها ی روزانه، میخوام ترجمه و برنامه نویسی و کار هایی که به چند اپلیکش باز همزمان نیاز دارند رو انجام بدم (مثلا توی ترجمه، PDF کتاب اصلی به طرف صفحه و نرم افزار متنی در طرف دیگه)، بین تمامی محصولات، فقط تبلت هایی که Touch Wiz سامسونگ رو دارن میتونن این کار رو برام انجام بدن ، از طرفی اندروید کلی IDE برنامه نویسی داره در صورتی که ios تازه داره یدونه IDE براش میاد، به خاطر همین بین محصولات اندرویدی Touch Wiz دار، بهترینش تب اس بود پس من میخوام همینو از Digikala بخرم اما فعلن منتظرم تب اس 2 بیاد تا ببینم س 1 رو بگیرم یا اس 2، دقت کنین اگر میخواستم با تبلت خیلی بازی سنگین انجام بدم مسلما میرفتم آی پد میگرفتم چون مناسب تره، دقت کردین چی شد؟ انتخابم به کارکرد ربط داره نه تعصب و بعد اعداد و ارقام روش تاثیر میزارن، اول کارکرد بعد بهترین تو اون محصولاتی که نیازامو برآورده میکنن
پس درنتیجه هر تبلتی یه مزایا و معایبی داره، پس گفتن اینکه این خوبه اون بده کاملا اشتباهه، هرکدوم تو یه سری زمینه هایی بهترن و مهمتر از همه، هر کدوم به درد یه دسته خاص از نیاز ها میخورن
4- در جواب به فردی که گفتن ""تنها تبلت حرفه ای در ایران"" (اشاره به آی پد)، اولا حرفه ای بودن به نرم افزار ربط داره بیشتر تا سخت افزار ، دوما من گفتم که باید ببینین چه کاری میخواین باهاش بکنین، برای مثال آی پد (بهتره بگم ios اصلا برای برنامه نویسی خوب نیس، میتونین سرچ کینین ببینین چند تا برنامه ی برنامه نویسی داره) اما در عوض برای یه مورد دیگه خیلی بهتر از اندرویده (خیلی مورد هس که مثال بزنم) ، پس این که حرفه ایه یا نه بستگی به نیازتون داره، خواهشا جمع بندی نکنید و اینقدر نظراتی از قبیل ""خدای تمامی تبلت ها، فلان""، "" بهترین تبلت دنیا"" ، ""فلان شرکت بره بمیره""، خود داری کنید
شرمنده اگه طولانی شد
با تشکر",6,0,0,0,0,0,0,0
,,"دوست عزیز ش انشایی
کیفیتی که تماشای فیلم و گوش دادن به موسیقی با آیپد هست به هیچ عنوان در هیچ مارک دیگری نیست. اما آنچه شما درباره اشتراک فایل با دوستانتان گفتید مشکل ساز خواهد بود زیرا که انتقال فایل از آندروید یا به واسطه یک کامپیوتر و یا به واسطه نرم افزار زاپیا انجام میشود
همچنین برخلاف آندروید که ده ها سایت ایرانی برای آن وجود دارد برای اپل تنها یک سایت مطمئن ایرانی وجود دارد. مگر اینکه شما ایپد خود را جیلبریک کنید که در آن صورت همه محدودیت های اپل برداشته میشود و میتوانید از هر سایتی بازی و برنامه دانلود کنید و روی کامپیوتر بریزید و از آنجا به روی ایپد خود منتقل نمایید
ضمنا چون در ایران تعدادخیلی کمتری از ایپد استفاده میکنند اگر به مشکلی برخوردید ممکن است کسی را پیدا نکنید که به آسانی اندروید به شما کمک کند و باید در سایت های مختلف سرچ کنید و جواب خود را بیابید
درست مثل اینکه اگر پراید بخرید توی هر تعمیرگاهی مشکل شما رفع میشود اما اگر لامبورگینی بخرید برای دکمه بالابر شیشه هم به مشکل برمیخورید.",1,0,5,5,5,5,5,5
,,"در جواب کاربری که در مورد دانلود سوال داشتم باید بگم که دانلود برنامه ها از App Store خود دستگاه در صورت قفل شدن دستگاه قطع نمیشه اگر غیر از اینه مشکل شاید از اینترنت شما باشه. دوم اینکه برای دانلود از سایر سایت ها برنامه TDownloader pro رو توصیه میکنم که خیلی خوبه.
اکثر برنامه های مفید هم مجانی هستند ولی برای یکسری دیگه میتونید بدون جیلبریک و آسیب رسوندن به دستگاهتون از برنامه سیبچه استفاده کنید که وقتی با دستگاهتون وارد سایتش بشید میتونید برنامه اش رو روی دستگاه نصب کنید و مشابه App Store عمل میکنه.",0,0,0,0,0,0,0,0
,,"با سلام
در جواب اقایى که گفتن چجورى برنامه ها رو رایگان دانلود کنن و چیکار کنن که دانلود متوقف نشه:
براى دانلود رایگان برنامه ها باید جیلبریک کنین که مشکلات خودشو داره مثلا دیگه نمیتونین از اپ استور دانلود کنین و امنیتتون 0 میشه و ...
بعد از جیلبریک باید نرم افزار iTunes رو براى لپ تاپ یا کامپیوترتون نصب کنین و بعد برنامه هاى دانلود شده رو بریزین تو iPad.
مشکل دانلود براى من پیش نیومده اما فکر کنم با اپدیت یا فکتوری ریست درست شه.",0,0,0,0,0,0,0,0
,,"فقط میتونم بگم فوق والعادس و تا وسط های خرداد میخرمش رنگ نقره ایش قشنگه
تنها تبلت حرفه ای در ایران
اندروید دیس لایک",3,0,5,5,5,5,5,5
,,"دوست عزیز محمد افشار
یک هندزفری هدفون مارک سنهایزر که مخصوص اپل ساخته شده بخرید و به آسانی با نرم افزارهایی همچون وایبر و اسکایپ و غیره مکالمه کنید اما از خود خط نمیتوان تماس گرفت
دوست عزیز سالار هوشمندپور
با وای فای روشن تا ده ساعت وبگردی پشت سر هم چون سیستم عامل میزان انرژی را بهینه میکند اما بعضی از نرم افزارهای قندشکن مصرف را بالا میبرند
ولی بهتر است روی 50درصد دوباره شارژ شود.",0,0,5,5,5,5,5,5
,,"اقاب مهدی رضایی ،کسانی ک مشکا وای فای دارند از سخت افزار نیست فقط مال ورژن جدید IOS 8 هست که اپل قول داده در نسخه های بعدی اونو برطرف کنه",1,0,5,5,5,5,5,5
,,"آقای Alireza khanbabakhani عزیز شما زمانی که میخوای از وای فای استفاده کنی کاور رو در بیار احتمال زیاد مشکل قطعی و صلیش حل میشه",0,0,0,0,0,0,0,0
,,"ُسرکار خانم زینب اصغرپور
برنامه های آفیس رو می شه مجانی از طریق آیتیونز یا فروشگاه ایرانی روی تبلت نصب کرد. اما مشکل اینجاست که این نرم افزار چه در آیپد و چه در تبلتهای اندروید، فارسی رو برعکس تایپ می کنه. یک راه حل خیلی پیچیده براش هست که توی سایت های ایرانی توضیح داده شده.
راه کار اینه که از نرم افزارهای دیگه استفاده کنید.
مثلا polaris office که هم روی اندروید و هم روی ایپد جواب می ده. همچنین نرم افزارهای docs و sheets در هر دو سیستم عامل به خوبی عمل می کنند.
اما آیفون به صورت اختصاصی از نرم افزارهای pages و numbers استفاده می کند که بسیار آسان هستند.
این دو نرم افزار هردو مجانی هستند اما دارای تعداد زیادی تمپلیت زیبا هستند که باید خریداری بشوند. البته شما می توانید به راحتی و از طریق آی کلود تمپلیت های مطلوب خود را به آیپد خود منتقل کنید و پولی پرداخت ننمایید.
برای کار حرفه ای هم نیاز به یک صفحه کلید فارسی دارید که می توانید از آیتیونز دانلود کنید و یا از فروشگاه آنلاین ایرانی به قیمت خیلی ارزان خریداری کنید. گرچه خود من همچنان نسخه مجانی را که از آیتیونز دانلود کرده ام به خاطر سادگی اش بیشتر می پسندم.
در پایان توضیح می دهم که اگر واقعا نیاز به کار حرفه ای بر روی این فایل ها دارید تنها راه خرید یک تبلت ویندوزی و استفاده از نرم افزار استاندارد آفیس شرکت مایکروسافت است وگرنه حتی نسخه موبایل نرم افزار آفیس همه قابلیت های نسخه ویندوز آن را ندارد.",0,0,5,5,5,5,5,5
,,"در پاسخ به خانم زینب اصغر پور:
برنامه office به تازگى بر روى اپ استور آن هم به صورت رایگان قرار گرفته است؛البته براى بهره مندى از امکانات بیشتر باید نسخه تخصصى را خریدارى کنید.",0,0,0,0,0,0,0,0
,,"دوستان من یک ماهه ایپد خریدم
بنظرم بعد دو ماه تمام را ه ها رو می فهمید و دیگه سر راه خود محدودیت مشاهده نمی کنیدمن سوال دارم
چکارکنم وقتی در حال دانلود از اپ استور هستم وقتی تبلت رو قفل کنم دانلود ها متوقف نشه؟
چه جوری میتونم برنامه هارو مجانی دانلود کنم لطفا سایت های این کار رو هم معرفی کنید
لطفاسریع جواب دهید",0,0,0,0,0,0,0,0
,,"باسلام. یک سوال دیگه داشتم. مگه میشه ایپد ایر سیم کارت بخوره اما قابلیت مکالمه نداشته باشه؟",0,0,5,5,5,5,5,5
,,"با سلام. مت قبلا یک گوشی پچ داشتم(گلکسی ایس) به نظر شما من ایپد بخرم یا ایفون.قیمتش هم مهم نیست. با تشکر",0,0,5,5,5,5,5,5
,,"سلام دوستان عزیز، خواهشا افراد خبره لطف بفرمایند یه راهنمایی به اینجانب بکنن
من بین این مدل وSamsung Galaxy Tab S 10.5 LTEموندم کدومو بگیرم ممکنه خواهشا راهنمایی کنید موارد استفادم بیشتر واسه تماشای فیلم و وبگردی و وایبر و کلا شبکه های اجتماعی و گاهی هم به ندرت بازی هستش ولی اکثرا کارهای روزمره و دانشجویی وکتاب و مرور وب میکنم تا بازی و خیلی زیاد فیلم میبینم در ضمن خیلی هم از بازار و mobogenie برنامه دانلود میکنم و با دوستام هم اگر اپلیکشن های جالب داشته باشن زاپیا میگیرم میخوام بدونم برنامه هایی که در بازار برنامه نویسای ایرانی میذارن روی سیستم ios درست اجرا میشه ایا درسته اندروید راحت تر برنامه های رایگان را اجرا میکنه و اپل فقط برنامه های مخصوص خودش رو و مجبورم اگه دستگاه اپل داشته باشم فقط محدود باشم به اپلیکیشن های apple store که خیلی هاشونم باید پول پرداخت بشه یعنی اپل در مورد برنامه محدودیت داره توی ایران (البته نه از نظر تنوع اپلیکیشن بلکه استفده رایگان برای کاربر)و هر چی اپلیکیشن بخوای باید کلی پول بدی وقی دستگاه اپل داری تو ایران مقرون به صرفه نیست اما اندروید بهتره از این نظر؟ خواهشا راهنمایی کنید من رو واقعا من مزایا ی سیستم ios و محدودیت هاشو نسبت به اندروید نتونستم بفهمم به نظر شما با موارد استفاده من کدوم بهتره؟ ممنونم
در ضمن ایا درسته کار کردن با ios سخت تره و برای دانلود و انتقال داده ها با زحمت مواجه میشن کسایی که زیاد وارد نیستن مثل من؟ایا اپل از این لحاظ ها برای کاربر ایرانی محدودیت ایجاد میکنه من همچنین میخواستم بدونم من اگر بخوام مستقیما با تبلتم فیلم از اینترنت دانلود کنم و با زیر نویس فارسی بخوام ببینم با اپل ایپد بهتره یا با Samsung Galaxy Tab S 10.5 LTE
سپاس بسیار از اینکه وقت گرانبهای خودتونو به من دادید عزیزان",0,0,0,0,0,0,0,0
,,"سلام عزیزان ،‌ میشه بگین با هنزفری بلوتوث میشه مکالمه صوتی کرد",2,0,0,0,0,0,0,0
,,"میخاستم از اونایى که با این دسگاه کار میکنن بپرسم باطریش چند ساعت کار مىکنه ؟؟؟؟",2,0,0,0,0,0,0,0
,,"سلام. من قصد دارم این تلت رو بخرم. اما تو نظرات دیدم که دوستان نوشته بودن اپلیکیشن Office پولی هست و خیلی هم گرونه. یکی از مهم ترین برنامه ها برای من word, Excel, power point هستش. لطفا راهنمایی کنید که آیا می تونم ازین اپلیکیشن ها استفاده کنم یا نه.",0,0,0,0,0,0,0,0
,,"من تقریبا یه هفته پیش از دیجی کالا برای رشت سفارش دادم با اسمارک کاور ریمکس مشگل خارج شدن صدای شوک الکتریکی نداشت شبی که سفارش دادم متوجه شدم وای فای تبلت بصورت مداوم پشت سر هم قطع و وصل میشه اول فکر کردم مشگل از خود ایپده ولی یکی از اشناهامون که اومده بود ایفون 5 s داشت وقتی رمز وای فایو برای دستگاه اون وارد کردم هم همین مشگلو داشت یه کمی خیالم راحت شد و رفتم سراغ دستکاری مودم خلاصه نزدیک به دو بار مودمو ریست کردم ولی وقتی اسم مودمو به همون اسمی که قبلا خودم روش گزاشته بودم بر میگردوندم بازم این طوری میشد خیلی برام عجیب بود مجبور شدم اسم مودممو همون اسم اولیه تی پی لینک بزارم اشکالش به مدت یکی دو روز رفع شد ولی دوباره شروع شد ولی این بار به جای این که قطع و وصل بشه رو حالت لود وای فای میموند دوباره تصمیم گرفتم ایپدو وقتی وایفایش برای یه مدت مشگل نداشت اپدیت کنم ولی بعد از مدتی همین اتفاق تکرار شد
دیکه نیدونستم چی کار کنم تو این مدت خیلی عذاب کشیدم دیگه سرتونو درد نمیارم اخر فهمیدم مشگل از اینه که هر موقع که وای فای گوشیم روشنه وای فای ایچد دچار مشگل میشه به خاطر همین الان وقتی که میخوام از وای فای تبلت استفاده کنم وای فای گوشی رو خاموش میکنم فعلا که خوبه تا ببینم چی میشه عجیب تر از همه اینه که هشت تا دستگاه تو خونمون وصله و ایپد فقط به اتصال وای فای گوشیم این مشگل پیش میاد
ببخشید سرتونو درد اوردم
اگه کسی تو زمینه محصولات تپل تخصص داره خواهش میکنم کمکم کنه
با تشکر از دیجی کالا",0,0,4,5,4,5,5,5
