positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت","طراحی و ظاهر","امکانات و قابلیت ها","سهولت استفاده","کیفیت ساخت",نوآوری
"باطري با ظرفيت مناسب
خوش دست بودنش
طراحي زيبا
ضريب امنيت بالا نسخه 6 اندرويد نسبت به نسخه هاي قديمي تر
صفحه نمايشگر واقعا شفاف و با کيفيت","در هنگام تماس تلفني صفحه نمايشگر خاموش ميشه
با انتخاب منوي فارسي خيلي از قسمت ها هنوز لاتين باقي ميمونند
دوربين هاي ضعيف
بعضي مواقع تاچ ضعيف عمل ميکنه","با سلام خدمت دوستان.10 روز میشه که دارم از این مدل استفاده میکنم
نقاط قوت:
_ظرفیت باطری برای وب گردی و مطالعه خیلی عالیه(4000 میلی امپر).
_فیلتر کاهش نور ابی صفحه باعث کمتر خسته شدن چشم میشه.
_شفافیت صفحه نمایشگر مثال زدنیه
_میتونید با مراجعه به قسمت مدیریت باطری؛ مصرف انرژی دستگا هتون رو کم و مدت زمانه اماده به کار دستگاه رو تا 2 برابر افزایش بدین
_بعضی از برنامه های نصب شده روی دستگاه مثل برنامه وضعیت اب و هوا خیلی اطلا عات کاملی رو به شما میدن.مثلا میزان اشعه uv خورشید در تمام ساعات روز و لزوم محافظت از خودتون در برابر اشعه.
_و چند تا ایتم دیگه که بیستر سلیقه ای هستن
نقاط ضعف:
_با دیدن متوالی فیلم یا کلیپ به علت دشارژ با سرعت بیشتر ؛پشت دستگاه شروع به داغ شدن میکنه
_دوربین ها کیفیت پایینی دارن ولی با توجه به قیمتش نسبتا قابل چشم پوشی هستن
_قاب پشتی دستگاه درست از محلی که یک شیار کوچیک برای باز کردنش داره یه مقدار لقی داره.
کاورش سخت گیر میاد ولی گیر میاد.البته بهتره اگه بیرون از منزل استفاده نمیکنین بدون کاور باشه تا از دیدن دستگاه لذت ببرین.
_بعضی مواقع تاچ ضعیف و با وقفه عمل میکنه
_ صفحه کلید فارسی حروف ا با کلاه ؛حمزه ؛ تنوین و یه همچین حروفی رو نداره شایدم من نتونستم فعالش کنم
_اخرین مطلب اینکه 3 روزه مشکل یکی از دوستان برام پیش اومده.وقتی تماس میگیرم یا بهم زنگ میزنن صفحه نمایشگر خاموش میشه و نه دکمه پاور و نه دکمه ولوم کار میکنن.مجبورشدم سیمکارت رو در بیارم و دستگاه رو خاموش کردم و سیمکارت رو جا زدم.2 بار ریست فکتوری کردم درست نشد ؛انتی ویرووس کاسپر روش نصب کرده بودم اون رو هم پاکش کردم بازم درست نشد.امروز بعد از ده روز کار بادستگاه؛ زنگ زدم شرکت گارانتی کننده میگن دستگاه رو بیارین شرکت برای برسی.اخه من که با کلی ذوق وشوق پول دادم و دستگاه نو خریدم چرا هنوز هیچی نشده باید دستگام بره واسه تعمیر.تازه خیر سرم گفتم برند بخرم کاراییش بهتره.
ممنون که تا اخر این متن رو خوندین",9,0,5,5,4,4,2,5
"ظاهر و سخت افزار قوي","رم بسيار پايين","رم آن بسیار پایین است",1,9,3,5,4,5,4,5
,,"من چند ماه پیش از دیجی کالا خریدمش همه چیزش خوبه اما چند هفته پیش متوجه شدم دوتا مشکل داره
یکی اینکه تو تلگرام وقتی صدای ضبط شده هنگام چت کردن رو پلی میکنم صفحه خاموش میشه وتا دستگاه ریست نشه هیچ کاری نمیشه کرد
دوم اینکه وقتی تماس تلفنی میگیرم بازم همین اتفاق میفتم وتا پایان تماس صفحه خاموشه
گارانتی هم تماس گرفتم گفتن تا حالا همچنین موردی نداشتیم حالا بیارین ببینیم چیکار میشه کرد",0,2,3,3,3,3,3,3
"کيفيت عالي
قيمت مناسب
پردازش بالا
سريع بودن
و...",,"به نظر من بهترین تبلت بازار از نظر نسبت کیفیت به قیمت است. من این تبت را 4 ماه است که دارم اما از دیجی کالا نخریدم.",3,1,5,5,5,5,5,5
"طراحي زيبا
کيفيت بالا
باطري فوق العاده
ارزش خريد بالا به نسبت قيمت ئرداختي",ندارد,"با سلام خدمت دوستان
بنده چند سال قبل تبلت سامسونگ 10 اینچی داشتم که بدلیل بزرگی و سنگینی مجبور یه فروش و تعویض آن به تبلت 8 اینچی گلکسی نوت 8 شدم که متاسفانه چون از بازار علاء الدین خریداری کرده بودم از همون اول که تبلت رو خریدم و آوردن خونه متوجه شدم که سه تا پیکسل سوخته داره و وقتی به فروشنده زنگ زدم با برخورد بدی گفت ببر گارانتی به ما ربطی نداره....وقتی هم بردم گارانتی گفتن تا 4 ال 5 پیکسل سوخته عادیه و شامل گارانتی نمیشه....خلاصه مجبور شدم چند ماهی تحمل کنم ولی از شما چه پنهان هر وقت که تبلت رو روشن میکردم اون سه تا پیکسل سوخته رو اعصابم بودن و تمرکزم رو بهم میریختن بنا بر این مجبور شده تا با نصف قیمت بفروشم و این تجربه بد من از خرید تبلت بود و همین باعث شد تا دو سه سالی طرف خرید تبلت نرم....تا اینکه الان بدلیل شرایط کاری خاصی که دارم واقعاً نیاز به یک تبلت پیدا کردم ..............
اینها رو به دو دلیل براتون گفتم اول اینکه تبلت و گوشی هوشمندرو از جای معتبری بخرید و علی الخصوص و ابداً از بازار علاءالدین خریداری نکنید که پس از خرید دیگه اصلا شما رو نمیشناسن...ثانیاً تجربه به من ثابت کرد که بهترین سایز تبلت برای اونهایی که میخواهند تبلت رو به عنوان یک گجت روزانه همراه خودشون حمل کنن تبلت 8 اینچی هستش.
خلاصه با اصرار دوستان و همچنین نظرات کاربران دیجیکالا چند روز پیش این تبلت رو با توجه به قیمت مناسب و امکانات قابل قبول خریداری کردم...اول که بازش کردم از ظاهر زیباش واقعاً لذت بردم و بعد از روشن کردن با یک ذره بین شروع کردم به نگاه کردن پیکسل هاش که مبادا حتی یک دانه پیکسل سوخته داشته باشه چون از من به شما نصیحت پیکسل سوخته مثل سوهان روح میمونه و اعصاب رو داغون میکنه البته قبلش هم با کارشناس دیجیکالا طی کرده بودم که من گارانتی سرم نمیشه و اگه حتی یه دونه پیکسل سوخته داشته باشه دستگاه رو مرجوع میکنم که ایشان هم پذیرفت و از همین جا هم از نحوه برخورد و هم از اینهمه اطمینان از دیجیکالای عزیز تشکر میکنم.خدا رو شکر پیکسل سوخته ایی ندیدم.
و اما در مورد این تبلت بگم که طراحی فوق العاده زیبا و امکانات نرم افزاری بسیار خوب و صد البته پشتیبانی از 4G هم که این گجت رو به اوج کمال میرسونه و به نظر من نسبت به قیمتی که پرداخت میکنید واقعاً تبلت عالی خرید میکنید و پولتون رو حرام نکردید....باطریش هم اعجاب انگیزه که امیدوارم حداقل یکسالی همینطوری بمونه......خلاصه به همه ی دوستانی که میخوان تبلت با قیمت زیر یک میلیون خرید کنن پیشهناد صد در صد من همینه و بس.",15,2,5,5,5,5,5,5
"ماندگاري باطري",,"فک نمیکردم انقد کیفیتش خوب بود باطری خوب نگه میداره",5,0,5,4,5,5,5,4
"همه چي",هيچي,"وای فکر نمیکردم این قدر خوب باشه از بس خوبه همش سرشم مخصوصا باتریش خیلی خوبه صبح تا شب تونتم تموم نمیشه لامصب خیلی خوبه",10,2,5,5,5,5,5,5
"قيمت مناسب کيفيت خوب","با توجه به قيمت نداره","من یه مدل پایینترش رو گرفتم فرقش با این پشتیبانیotg هست که تو این مدل برطرف شده. اگر میدونستم otg دارش رو هم میزنه هرگز این مدلش رو نمی خریدم",4,0,5,4,4,5,4,3
"نرم افزارهاي اختصاصي asus — قابليت multi tasking — صفحه نمايش مناسب — شارژ دهي بسيار مناسب و....","دوربين متوسط—کندي در اجراي بازي هاي سنگين ( فقط سنگين! )","بسیار از خریدم راضی هستم. اگر قصد انجام کار سنگین ندارین حتما به این گزینه فکر کنید! واقعا در بازه قیمتی خودش بی نظیر هست. برای هدف من هم که مطالعه هست، قابلیت blue light filter داره که واقعا فوق العاده س!",13,0,5,4,4,4,3,4
ظاهر,"سخت افزار","این کجا و zenpad s 8 کجا اون رمش 4 گیگه این 2 سی پی یو اونم دو برابر اینه",1,18,0,5,2,3,5,3
"روون بودن ، تاچ‌عالي ، کيفيت صفحه نمايش فراتر از انتظار سرعت اجراي برنامه عالي",هيچي,"اونقدر خوبه که گوشیمو گذاشتم کنار از صبح تا شب تو دستم باهاش تو‌ نت هستم شک نکنید تو خریدش",9,1,5,5,5,5,5,5
"کيفيت صفحه نمايش .اينترنت 4g. سرعت بالا .","دراين پايه قيمت هيچ کم ندارد","بسیارجالب. .ٔزیبا. .خوش دست و قوی ...هیچ نقطه ضعفی ندارد",25,4,5,5,5,5,5,4
"کيفيت تصوير و شفافيت تصويرش عاليه","ضعف خاصي من نديدم","توی این رنج قیمت تبلت عالی و فراتر از حد انتظاریه ... من از دی ماه سال گذشته این تبلت دستمه روزانه حدود هفت هشت ساعت باهاش کار می کنم ، تا حالا هنگ نکرده و تمام کارهایی که کردم هیچوقت کم نیاورده ، بازی زیاد کردم ، فیلم زیاد دیدم و بقیه کارهای روزانه عالی بود ، اگه تو این رنج قیمت دنبال تبلت می گردید یک لحظه هم شک نکنید",23,4,4,3,3,3,3,3
"[""صفحه نمايش عالي،باطري خوب،طراحي زيبا،داراي قابليت هاي يک موبايل""]","[""يک مقدار سنگينه""]","در پشتش پلاستیکیه وباید حتما باز شه تا سیم کارت ورم رو جا بزنی ایراد دیگه ای ندیدم ازش",5,17,3,3,3,3,3,3
"باطري با ظرفيت مناسب
خوش دست بودنش
طراحي زيبا
ضريب امنيت بالا نسخه 6 اندرويد نسبت به نسخه هاي قديمي تر
صفحه نمايشگر واقعا شفاف و با کيفيت","در هنگام تماس تلفني صفحه نمايشگر خاموش ميشه
با انتخاب منوي فارسي خيلي از قسمت ها هنوز لاتين باقي ميمونند
دوربين هاي ضعيف
بعضي مواقع تاچ ضعيف عمل ميکنه","با سلام خدمت دوستان.10 روز میشه که دارم از این مدل استفاده میکنم
نقاط قوت:
_ظرفیت باطری برای وب گردی و مطالعه خیلی عالیه(4000 میلی امپر).
_فیلتر کاهش نور ابی صفحه باعث کمتر خسته شدن چشم میشه.
_شفافیت صفحه نمایشگر مثال زدنیه
_میتونید با مراجعه به قسمت مدیریت باطری؛ مصرف انرژی دستگا هتون رو کم و مدت زمانه اماده به کار دستگاه رو تا 2 برابر افزایش بدین
_بعضی از برنامه های نصب شده روی دستگاه مثل برنامه وضعیت اب و هوا خیلی اطلا عات کاملی رو به شما میدن.مثلا میزان اشعه uv خورشید در تمام ساعات روز و لزوم محافظت از خودتون در برابر اشعه.
_و چند تا ایتم دیگه که بیستر سلیقه ای هستن
نقاط ضعف:
_با دیدن متوالی فیلم یا کلیپ به علت دشارژ با سرعت بیشتر ؛پشت دستگاه شروع به داغ شدن میکنه
_دوربین ها کیفیت پایینی دارن ولی با توجه به قیمتش نسبتا قابل چشم پوشی هستن
_قاب پشتی دستگاه درست از محلی که یک شیار کوچیک برای باز کردنش داره یه مقدار لقی داره.
کاورش سخت گیر میاد ولی گیر میاد.البته بهتره اگه بیرون از منزل استفاده نمیکنین بدون کاور باشه تا از دیدن دستگاه لذت ببرین.
_بعضی مواقع تاچ ضعیف و با وقفه عمل میکنه
_ صفحه کلید فارسی حروف ا با کلاه ؛حمزه ؛ تنوین و یه همچین حروفی رو نداره شایدم من نتونستم فعالش کنم
_اخرین مطلب اینکه 3 روزه مشکل یکی از دوستان برام پیش اومده.وقتی تماس میگیرم یا بهم زنگ میزنن صفحه نمایشگر خاموش میشه و نه دکمه پاور و نه دکمه ولوم کار میکنن.مجبورشدم سیمکارت رو در بیارم و دستگاه رو خاموش کردم و سیمکارت رو جا زدم.2 بار ریست فکتوری کردم درست نشد ؛انتی ویرووس کاسپر روش نصب کرده بودم اون رو هم پاکش کردم بازم درست نشد.امروز بعد از ده روز کار بادستگاه؛ زنگ زدم شرکت گارانتی کننده میگن دستگاه رو بیارین شرکت برای برسی.اخه من که با کلی ذوق وشوق پول دادم و دستگاه نو خریدم چرا هنوز هیچی نشده باید دستگام بره واسه تعمیر.تازه خیر سرم گفتم برند بخرم کاراییش بهتره.
ممنون که تا اخر این متن رو خوندین",9,0,5,5,4,4,2,5
"ظاهر و سخت افزار قوي","رم بسيار پايين","رم آن بسیار پایین است",1,9,3,5,4,5,4,5
,,"من چند ماه پیش از دیجی کالا خریدمش همه چیزش خوبه اما چند هفته پیش متوجه شدم دوتا مشکل داره
یکی اینکه تو تلگرام وقتی صدای ضبط شده هنگام چت کردن رو پلی میکنم صفحه خاموش میشه وتا دستگاه ریست نشه هیچ کاری نمیشه کرد
دوم اینکه وقتی تماس تلفنی میگیرم بازم همین اتفاق میفتم وتا پایان تماس صفحه خاموشه
گارانتی هم تماس گرفتم گفتن تا حالا همچنین موردی نداشتیم حالا بیارین ببینیم چیکار میشه کرد",0,2,3,3,3,3,3,3
"کيفيت عالي
قيمت مناسب
پردازش بالا
سريع بودن
و...",,"به نظر من بهترین تبلت بازار از نظر نسبت کیفیت به قیمت است. من این تبت را 4 ماه است که دارم اما از دیجی کالا نخریدم.",3,1,5,5,5,5,5,5
"طراحي زيبا
کيفيت بالا
باطري فوق العاده
ارزش خريد بالا به نسبت قيمت ئرداختي",ندارد,"با سلام خدمت دوستان
بنده چند سال قبل تبلت سامسونگ 10 اینچی داشتم که بدلیل بزرگی و سنگینی مجبور یه فروش و تعویض آن به تبلت 8 اینچی گلکسی نوت 8 شدم که متاسفانه چون از بازار علاء الدین خریداری کرده بودم از همون اول که تبلت رو خریدم و آوردن خونه متوجه شدم که سه تا پیکسل سوخته داره و وقتی به فروشنده زنگ زدم با برخورد بدی گفت ببر گارانتی به ما ربطی نداره....وقتی هم بردم گارانتی گفتن تا 4 ال 5 پیکسل سوخته عادیه و شامل گارانتی نمیشه....خلاصه مجبور شدم چند ماهی تحمل کنم ولی از شما چه پنهان هر وقت که تبلت رو روشن میکردم اون سه تا پیکسل سوخته رو اعصابم بودن و تمرکزم رو بهم میریختن بنا بر این مجبور شده تا با نصف قیمت بفروشم و این تجربه بد من از خرید تبلت بود و همین باعث شد تا دو سه سالی طرف خرید تبلت نرم....تا اینکه الان بدلیل شرایط کاری خاصی که دارم واقعاً نیاز به یک تبلت پیدا کردم ..............
اینها رو به دو دلیل براتون گفتم اول اینکه تبلت و گوشی هوشمندرو از جای معتبری بخرید و علی الخصوص و ابداً از بازار علاءالدین خریداری نکنید که پس از خرید دیگه اصلا شما رو نمیشناسن...ثانیاً تجربه به من ثابت کرد که بهترین سایز تبلت برای اونهایی که میخواهند تبلت رو به عنوان یک گجت روزانه همراه خودشون حمل کنن تبلت 8 اینچی هستش.
خلاصه با اصرار دوستان و همچنین نظرات کاربران دیجیکالا چند روز پیش این تبلت رو با توجه به قیمت مناسب و امکانات قابل قبول خریداری کردم...اول که بازش کردم از ظاهر زیباش واقعاً لذت بردم و بعد از روشن کردن با یک ذره بین شروع کردم به نگاه کردن پیکسل هاش که مبادا حتی یک دانه پیکسل سوخته داشته باشه چون از من به شما نصیحت پیکسل سوخته مثل سوهان روح میمونه و اعصاب رو داغون میکنه البته قبلش هم با کارشناس دیجیکالا طی کرده بودم که من گارانتی سرم نمیشه و اگه حتی یه دونه پیکسل سوخته داشته باشه دستگاه رو مرجوع میکنم که ایشان هم پذیرفت و از همین جا هم از نحوه برخورد و هم از اینهمه اطمینان از دیجیکالای عزیز تشکر میکنم.خدا رو شکر پیکسل سوخته ایی ندیدم.
و اما در مورد این تبلت بگم که طراحی فوق العاده زیبا و امکانات نرم افزاری بسیار خوب و صد البته پشتیبانی از 4G هم که این گجت رو به اوج کمال میرسونه و به نظر من نسبت به قیمتی که پرداخت میکنید واقعاً تبلت عالی خرید میکنید و پولتون رو حرام نکردید....باطریش هم اعجاب انگیزه که امیدوارم حداقل یکسالی همینطوری بمونه......خلاصه به همه ی دوستانی که میخوان تبلت با قیمت زیر یک میلیون خرید کنن پیشهناد صد در صد من همینه و بس.",15,2,5,5,5,5,5,5
"ماندگاري باطري",,"فک نمیکردم انقد کیفیتش خوب بود باطری خوب نگه میداره",5,0,5,4,5,5,5,4
"همه چي",هيچي,"وای فکر نمیکردم این قدر خوب باشه از بس خوبه همش سرشم مخصوصا باتریش خیلی خوبه صبح تا شب تونتم تموم نمیشه لامصب خیلی خوبه",10,2,5,5,5,5,5,5
"قيمت مناسب کيفيت خوب","با توجه به قيمت نداره","من یه مدل پایینترش رو گرفتم فرقش با این پشتیبانیotg هست که تو این مدل برطرف شده. اگر میدونستم otg دارش رو هم میزنه هرگز این مدلش رو نمی خریدم",4,0,5,4,4,5,4,3
"نرم افزارهاي اختصاصي asus — قابليت multi tasking — صفحه نمايش مناسب — شارژ دهي بسيار مناسب و....","دوربين متوسط—کندي در اجراي بازي هاي سنگين ( فقط سنگين! )","بسیار از خریدم راضی هستم. اگر قصد انجام کار سنگین ندارین حتما به این گزینه فکر کنید! واقعا در بازه قیمتی خودش بی نظیر هست. برای هدف من هم که مطالعه هست، قابلیت blue light filter داره که واقعا فوق العاده س!",13,0,5,4,4,4,3,4
ظاهر,"سخت افزار","این کجا و zenpad s 8 کجا اون رمش 4 گیگه این 2 سی پی یو اونم دو برابر اینه",1,18,0,5,2,3,5,3
"روون بودن ، تاچ‌عالي ، کيفيت صفحه نمايش فراتر از انتظار سرعت اجراي برنامه عالي",هيچي,"اونقدر خوبه که گوشیمو گذاشتم کنار از صبح تا شب تو دستم باهاش تو‌ نت هستم شک نکنید تو خریدش",9,1,5,5,5,5,5,5
"کيفيت صفحه نمايش .اينترنت 4g. سرعت بالا .","دراين پايه قيمت هيچ کم ندارد","بسیارجالب. .ٔزیبا. .خوش دست و قوی ...هیچ نقطه ضعفی ندارد",25,4,5,5,5,5,5,4
