positivePoints,negativePoints,commentText,like,dislike,"ارزش خريد در برابر قيمت","عملکرد سخت افزار داخلي و باتري","کيبورد و تاچ پد","کيفيت صفحه نمايش و بلندگوها","امکانات و قابليت ها","طراحي و کيفيت ساخت"
[],[],"این محصول بدون شک قدرت بی نظیری داره و واقعا من هم نمیخوام حرف تکراری ( میشه کیس بست و از اینا) بگم ولی مطمعنا این سیستم کارایی یک پی سی رو نداره البته در قیمت یکسان که مطمعنا کیس با این امکانات ارزون تره ولی من میخوام یه جور دیگه به این لپتاپ نگاه کنم!! فقط هر چقدر فکر میکنم متوجه نمیشم کی به این نیاز داره؟؟؟ خوب مورد اول این که کسی که اینهمه پول میده به این اتاقش یا فضای کارش هم یه هکتاری میشه پس فضا مشکلی نداره مورد دوم اینکه چه کسی درحالت داعما سیار اورکلاکینگ و رندرینگ و از این کارا میکنه؟؟ چون فقط در صورتی این لپتاپ نیازه که شما یه کار بسیار بسیار سنگین باید انجام بدی و حتما جابجایی زیادی هم داشته باشی که معقولانه نیست مورد سوم اینکه این محصولو من خودم برای گیمینگ انتخاب نمیکنم چون اولا گیمر سیار نداریم اگر هم داشته باشیم مثلا خودم باشم یه لپتاپ پنج ملیونی میخرم بقیه این پولو میزارم بانک سودش بیاد رو خودش چند سال دیگه دیدم این لپتاپ مشکل داره یا به هر نحوی خوب کار نمیکنه یا بازی ها رو خوب اجرا نمیکنه اینو میفروشم از پول تو بانک هم یکم میزارم روش در حد همون پنج تومنی الان یه لپتاپ تازه میخرم که هم مدل سال باشه هم عالی و البته قابل ذکر هست که لپتاپ پنج ملیونی مثلا ایسوس یا ام اس ای تمامی بازی ها رو در امسال مثال در حد بالاترین تنظیمات اجرا میکنه و هر کی بگه نه اجرا نکرد مشکل از جای دیگست مثلا درایور و ... . بحث کنسول هم که به لپتاپ بی ربطه و نباید مقایسه کرد به نظر من چون بازی تو کامپیوتر و لپتاپ حال و هوای دیگه ای داره. امید وارم خسته کننده نبوده باشه خودم که خسته شدم",11,2,4,5,5,5,5,5
"سخت افزار فوق العاده","4k نبودن
قيمت خييييييلي بالا
وزن غير قابل حمل
نداشتن درايو نوري
کم بودن حافظه","حرفی نداره",4,3,0,4,3,1,3,5
,,"اگه دیجی کالا لطف کنه مدلasus g752vt رو که گرافیک gt970 m gddr5 رو بیاره قیمتش معقول تره و حتما فروش بیشتری هم داره . به علاوه رم 64 گیگ بیخود و گرون نداره و فقط 16 گیگه . تازه گرافیک های gt 970 بازی هارو روی حالت معمولی تا 8-9 سال دیگه بالا میارن.
توروخدا دیجی جون این لپ تاپ asus g752vt رو تا تابستون موجود کن.",2,6,1,5,5,5,5,5
"ROG
GTX 980 که ورژن دسکتاپ هستش
32GB DDR4
قويترين پردازنده موجود در بين لپ تاپ هاي گيمينگ
بالاترين بنچ مارک در بين لپ تاپ هاي جهان(گيمينگ)","پيدا کرديد به ماهم بگيد!!
توليد محدود","این لپ تاپ رو شرکت ایسوس در بیانیه ای اعلام کرده که فقط بخاطر اینکه میخواد به دنیا بفهمونه که قدرت در کنار زیبایی ینی چی به تولید رسونده و تولیدش هم محدوده و به همه اعلام کرده که هرکس تونست لپ تاپی هم رده این بزنه میتونه اعلام کنه که وارد دنیای گیم شده اینم اضافه کنم که تا چند مدت دیگه استانداردی به اسم ROG قرار بیاد که شرکت ایسوس به همه سخت افزارهای گیمینگ اعم از PC و LAPTOP در دنیا این استاندارد رو میده ینی شرکتهای مثل گیگا دل ایسر ام اس ای و..... قبل اینکه محصول گیمینگشون رو بیرون بدن باید اول از سد این استاندارد بگذرن پس تو خریدش شک نکنید من اگه داشتم همین الان میخریدم بدون هیچ گونه دروغی.",6,7,5,5,5,5,5,5
,,"سلام دوستان .من هم مثل خیلیا معتقدم این لپتاپ یه غوله اما آیا من نوعی واقعا به این همه قدرت نیاز دارم؟ ممکنه این سیستم برای حرفه خیلی از کاربرها کم هم باشه اما خیلی از خریدارها شاید 1/4توانایی اینو استفاده نکنن.اگه چیزهایی بخریم که بهشون نیازی نداریم،به زودی مجبور میشیم چیزهایی رو بفروشیم که بهشون نیاز داریم.از وقتی انسان پسوند ((ترین)) رو پیدا کرد،آرامش رو گم کرد.دوستان لطفا به فهم و شعور هم توهین نکنید.آقا یعنی میگین اگه خودتون خریدین به خاطر این بوده که فهمیدین رادیاتور ماشین چیکار میکنه؟!",32,2,5,5,5,5,5,5
[],[],"اون اقایانی ک میگن چرا اینقدر قیمتش ینی نمیفهمن رادیاتور ماشین چیکار میکنهـ",3,12,4,5,4,5,5,5
"سخت افزار فوق العاده
سيستم کولينگ فوق العاده
طراحي زيبا","باتري ضعيف","این لپ تاپ یه غول به تمام معناست و اولین لپ تاپی هست که دارای قابلیت اورکلاکینگ هستش ، اونم بواسطه سیستم کولینگ فوق العادش! بعضی از دوستان یکم کم لطفی میکنن راجع به این سیستم!
بعضی از دوستان فکر میکنن این سیستم کولینگ باید همیشه همراهشون باشه! کولینگ فقط زمانی به درد میخوره که شما بخواهین اورکلاک کنین و یا یه پردازش و یا بازی سنگینی رو اجرا کنین ! ونیازی نیست با خودتون همه جا ببیرین. و بدون سیستم کولینگ هم وزن لپ تاپ کاملا عادی هست!
حافظه رم این سیستم از نوع DDR4 هست و تا 64 گیگ قابل افزایشه !
مانیتور این دستگاه اولین مانیتور 4K UHD تو دنیا برای لپ تاپ هستش! و قابلیت پشتیبانی از G-Sync انویدیا رو داره!
هارد هم قابلیت پشتیبانی از Raid رو داره و از تکنولوژی nvmeهم استفاده میکنه!
بعضی از دوستان میگن درایو نوری نداره ! به نظرم الآن دیگه درایو نوری به درد کسی نمی خوره ! اکه هم فکر میکنین خیلی نیاز دارین یه اکسترنالشو تهیه کنین (قیمتش 100هزار تومان)
کیبورد قابلیت پشتیبانی از فشرده شدن 30 کلید بصورت همزمان رو داره!
کارت شبکه از ac پشتیبانی میکنه !
دارای یک آمپلی فایر برای هدفون هست و کلی پورت و امکانات جدید ! ( میتونین یه سر به سایتش بزنین)
در کل این یه سیستم عالی هست و قابل مقایسه با سایر لپ تاپ ها نیستش (البته فعلا) و به درد کاربر عادی و خانگی نمیخوره ! بیشتر به درد طراح ها، برنامه نویسا و گیمرهای حرفه ای میخوره!
هرکس میخواد این غول رو بخره اصلا شک نکنه تو خریدش!
موفق باشین",8,5,5,5,5,5,5,5
"همه چيزش",نداره,"لپ تاپی بهتر از این تو دنیا نیست",4,5,5,5,5,5,5,5
,,"تو رو خدا بیخیال . خب مثلا اپل چی نداره که این داره ؟ با این آپلو هوا میکنن",2,25,0,3,3,3,3,0
"هرچي بگم کمه",نداره,"من این لب تاب رو خریدم البته نه از دیجی ولی کارایی زیبایی و.... همچی عالیه",4,7,4,5,5,5,5,5
,,"اولا به قول بعضی از دوستامون اصلا برای گیم مناسب نیست چون xbox و بقیه کنسول ها با قیمت خیلی پایین تر می تونن خیلی بازی های بیشتری رو ساپورت کنن و بازی بیش تر حال میده
تازه اگه کسی اسرار داشته باشه که لپ تاپ داشته باشه برای بازی می تونه یه لپ تاپ ضعیف تر با حدود قیمت کمتر بخره و بازی کنه
برا کسایی هم که کار های مالتی مدیا دارن شاید یکم مناسب باشه ولی من خودم یه کیس بستم ( بدون مانیتور و کیبورد و ... ) حاضرم سر سیستم هامون شرط ببندم :) که توی رندر کردن کیس من موفق تره کلا لپ تاپ برای کار گرافیکی استفاده زیادی نداره مگه این که وب مستر یا برنامه نویس باشی که هر لحظه لازم باشه به سیستم دسترسی داشته باشی که اونم با یه سیستم ضعیف تر جواب میده
کلا به نظرم خریدن این دور ریختن پوله",16,4,2,1,4,1,5,5
"[""سخت افزار خوب""]","[""قيمت بالا،داشتن رقباي قويتر""]","در اینکه این لپتاپ بسیار عالی هست شکی نیست،ولی با وجود لپتاپ هایی مثل msi gt",8,7,0,4,2,2,5,4
"سختافزار
کيفيت ساخت
نداشتن درايور نوري","Fullhd
خنک کننده مايع
وزن زياد
نبود کليدهاي فابل برنامه ريزي","قیمت زیاد بدلیل سیستم خنک کننده است که معقول هست بلندگوها در مقابل msi dragon چیزی برای گفتن ندارند و دیگر لپتاپ حساب نمیشه چون وابسته به سیستم خنک کننده هست در غیر اینصورت بدلیل گرما بازده کاهش شدیدی پیدا میکنه و ناشناسی که گفتند برای انیمیشن جواب میدهد به هیچ وجه برای این کارها اسمبل نشده نه cpu و نه گرافیک . انیمیشن سه بعدی نیاز به گرافیک quadro یا سی پی ی یو سری زنون داره.کسی که گیمر باشه و مسابقات حرفه ای رو هم دنبال کنه میدونه هیچ کسی این لپ تاپو واسه جابجایی نخریده که وزنش توجیه کنه که کامپیوتر دسکتاپ ارزون تر و بازده بالاتری داره. نکته آخر این لپتاپ برای ایران با این سرعت اینترنت و بازی های کرک شده ساخته نشده که درایور نوری داشته باشه چون الان بازیها آنلاین خریداری و دانلود میشن.",8,5,2,3,3,2,2,4
,,"با اینکه مشخصات این لپ تاپ عالیه ولی باید گفت آدم نباید این مقدار هزینه صرف خرید لپتاپ واسه بازی کردن کنه. بهترین بازی ها و در واقع همه ی بازی ها برای کنسول های PS و XBOX موجود هستند و اگر هم کسی دوست داره با سیستم کامپیوتر بازی کنه میتونه یک سیستم حرفه ای برای بازی با نصف این مقدار هزینه (نهایتا) ببنده در واقع مورد لپ تاب بودنش با وزن سنگینش از بین رفته و بیشتر یک پی سی جمع و جوره پس فک نکنم هیچ جای دنیا هم چندان فروش کنه",12,6,0,5,4,5,4,4
"ازون چيزي که فکر ميکردم بايد يه لپ تاب داشته باشه بيشتره",هيچي,"باید جلو این لپ تاب سر خم کرد و تعظیم کرد ...
فقط چند نکته..
-دوست عزیزی که میگه درایو نوری نداره، اخه برادر دیگه سی دی ور افتاده، ماشالله بازی هایی که جدید میاد بالای 30- 40 گیگ هست دیگه تو سی دی نمیشه، هم هزینه بره هم جا گیر 4 تا بازی بگیری میشه 30 تا سی دی حداقل..
-دوست گرامی که میگه سنگینه، اخه عزیزم سیستم خنک کننده آبی، hard ddr4، رم 32، 17 اینچ، بدنه المینیوم، بایدم سنگین باشه
-دوستی که میگه 4k نیست صفحش، اگه گیمر باشی میفهمی این صفحه نمایش بهتره...
-و دوست عزیزی که میگه گرونه، این همه امکانات بایدم گرون باشه، داره پول فکر و امکاناتشو میگیره، کدام لپ تاب خنک کننده ابی داره؟ کدام لب تاپ هم ddr4 داره هم رم 32 داره هم گرافیک 8 داره؟؟ شاید هرکدام از مزایاش تو یه لب تاپ دیگه هم باشه (شاید بهترش) ولی این همرو داره تو خودش...
هرکی پولشو داره شک نکنه تا 10 سال دیگه بهترینه و نیازشو برطرف میکنه، هرکی هم پولشو نداره، ایرادات الکی نگیره، برترین لب تاپه",5,15,2,5,5,5,5,5
"همه چي","صفحه نمايش 4k","عزیزان اگه توجه کرده باشید این یک لپ تاپ گیمینگ حرفه ای هستش . تبلت که نیستش وزنش 500 گرم باشه فکر هم نکنم 3.6 کیلو گرم وزن زیادی باشه قرار هم نیست رو هوا نگه ش دارین باهاش کار کنین میزارین رو میزی چیزی . من که پولشو ندارم بخرم اگه کسایی هم هستند که پولشو ندارن گیر بیخود به این غول ندن . یه بنده خدایی هم که پولشو داره میخواد بخره از راه نزنین",10,5,4,5,5,5,5,5
"کارت گرافيک دسکتاپي وخنک کنندش","4k نبودن صفحه نمايش که فکر نميکنم با تلوزيون 4k x سوني حل نشه","اقای ایسوس به منزل بنده تشریف بیارید جاتون خیلی خالیه",2,1,5,5,5,4,5,5
,,"البته درسته که قیمتش اصلا نسبت به سخت افزارش به صرفه نیس و همینطور وزنش؛ ولی ارزش اینو یه گیمر حرفه‌ای میفهمه نه کس دیگه. نکته ی دیگه هم گرافیک لپتاپه، این گرافیک 980m نیس! فقط 980!!! جمله سنگینیه! ولی واقعا و واقعا در حیرت کار این واردکننده ها موندم که هنوز که هنوزه GL552 با این همه خواهانو وارد نکردن ولی اینو آوردن، شایدم هنوز g551 زیاد رو دستشون مونده!!!",6,1,3,5,5,5,5,5
"[""قدرت پردازش گرافيکي"",""کيفيت درساخت""]","[""وزن زياد""]","فقط توی همین موندم اچ پی چندروز پیش الترا بوک ساخته به اون سبکی وظرافت ونشون میدن دنیا به سمت ساخت قطعات هرچه سبکتروفانتزی تر هستن اما ایسوس داره پرتابلهاشو اینجور سنگین میسازه.4.5 کیلو کم نیس.یه کولرابی هم کنارش اشانتیون میده.",6,5,2,4,3,4,5,5
"سخت افزار","صفحه نمايش 3D 4K","در هر شرایطی عالیه اما بهتر بودبا صرف این هزینه صفحه سه بعدی با کیفیت 4k استفاده می شد",7,3,4,5,5,4,5,5
"[""بيش از نياز گيمينگ""]","[""حيفم مياد ايرادي ازش بگيرم""]","این لپتاپ بیشتر مناسب کسانی است که در حال سفر هستند و زیاد به مسافرت میرن . با 17 میلیون میشه یه پراید خرید و ارزش لپتاپ رو برای من و امثال من که هشتشون گرو نهشونه دیوانگی ولی خب حافظه ی 512 اس اس دی و رم بالا ( که به نظر من زیاده روی کرده تو رم و همین باعث افزایش قیمت اش شده) گرافیک 4 و کیبورد با نور پس زمینه و طراحی ارگونومی عالی میشد گفت خوبه اگه مثل من نیستید بخرید.",2,3,0,5,5,5,5,5
"[""قدرت گرافيکي و پردازشي زياد و قدرتمند""]","[""رزولوشن پايين""]","بی عیب نیست ولی اگه رزولوشن 4k بود دیگه چیزی کم نداشت. من بشخصه با این قیمت یه کیس می بندم که قدرت پردازشی و گرافیکی بهتری داشته باشه . اگه پولش داشته باشه بی شک جز بهترین انتخاب ها است.",7,3,5,5,5,5,5,5
,,"دوستان این رنج قیمت تو کشور ما انقدر عجبه وگرنه قیمت این لپ تاپ بیشتر نیست .مابقی برای گمرکی و هزینه باربری و بی ارزش بود پول ماست
کشور های دیگه این رنج لپ تاپ جز قیمت های متوسطشون به حساب میاد
از دیجی کالا هم ممنون هستیم که با واردات این رنج لپ تاپ نشون داد حاشیه امن اقتصادی هنوز تو کشور وجود داره....",11,7,4,5,5,5,5,5
,,"من اینو از بیرون خریدم با یه دسته ی بیسیم و برایپم .دارم به خودم میگم هیچ وقت کسی نمیتونه اینو با پایین تر از این مقایسه کنه.چون ایسوز یکی از بهترین سازنده های لب تاب محسوب میشه من پی اس فور دارم و قبلا هم ایکس باکس وان هم داشتم ولی این دوتا قابل مقایسه باهم نیستم با این لب تاب مقایسه کردم و این از همشون بهتر در اومد ولی به هر حال هر کس یه نظری داره و من به نظرات بقه احترام میزارم.",2,11,5,5,5,5,5,5
"گرافيک و سخت افزار خارق العاده قدرتمند و قوي
حافظه رم بالا
بلندگوهاي شفاف و زياد
شارژ دهي فوق العاده
مايع خنک کننده سيستم","قيمتش که خيلي بالاست!!!(مقرون به صرفه نبودن)
وزن زياد
صفحه 4k نيست
نداشتن درايونوري","سلام، خرید این محصول به نظرم اصلا عاقلانه نیست مگر اینکه طرف بره وام بگیره!قیمتش خیلی بالاست! با نصف قیمت این محصول میشه یه Acer predator خرید یا asus رو پیشنهاد میکنم ویا با یک سوم پول این میشه یه msi dragon خرید که خیلی خیلی به صرفه تر و عاقلانست، ولی در عوض این لپ تاپ درکنار وزن و قیمت بالاش خصوصیات منحصر به فردی داره که برای گیم و بازی های در حال ساخته شده تا سال 2050 کافیه! قدرت و کارایی و نوآوری این لپ تاپ مثال زدنی و بینظیره...",7,4,2,5,5,5,5,5
,,"باسلام
میخوام درمورد این لپ تاپ یه چیزی بگم در کل چیز غولیه هرکی میگه بده پولشو نداره که بخره من خودم تا چند وقت دیگه اگه خدا بخواد میخرم بعد امتحانات اگه مشکلتون درایور نوری هست یه دونه خوبشو خب میخرید بعد میگید از نظر جابه جایی یکی بگه اخه شما لپ تاپتونو کجا میبرید اخه؟؟؟یه لپ تاپ معمولی بگیرید باهاش کاراتونو انجام بدید من خودم الان یه لپ تاپ خوب دارم اونو میزارم واسه کارام اینو واسه کارای غول مثل : برنامه نویسی ، گیم ، فتوشاپ ، ساخت موزیک
و... درکل اگه پولشو دارید بخرید یک کلام و تمام الان شما تمام بازی های جدید نگاه کنید و سیستم بالا میخواد خب این لپ تاپ حداکثر تا 10 سال جواب گو است هرکی هم که به شکل و ظاهر این لپ تاپ امتیاز پایین داده نمیدونم اصلا لپ تاپو دیده؟از این شیک تر یه لپ تاپ معرفی کنه ببینم...",7,9,2,5,5,5,5,5
"[""همش قوت ""]","[""ندارد""]","من این لپ تاب رو ازدیجی خریدم
ازخریدم راضیم
هدیه دادم به بهترین دوست ورفیق زندگیم
مرسی از دیجی...",2,43,0,0,0,0,0,0
"[""قدرت سخت افزاري فوق العاده "",""طراحي زيبا "",""کيفيت ساخت عالي "",""قيمت منصفانه "",""قابل حمل ""]",,"دوستانی که اینقدر این لپ تاپ رو به توپ گرفتید, اولا بهتون قول میدم اگه یه pc دقیقا با همین مشخصات اسمبل کنید قدرتش به نصف اینم نمیرسه چون این هماهنگی و بورد دقیق و محشری که مهندسای ایسوس طراحی کردن رو نمیشه با کاستوم اسمبل مقایسه کرد پس این ارزشش از pc بیشتره بعلاوه اینکه این قابل حمله و pc نیست, دوست عزیز xbox و یه تلویزیون هم قابل حمل نیست , دوما اونی که اینو میخره این پولا واسش پول خرده پس نگید کی میاد اینو بخره. قبل از اینکه نظر محترمتونو بدید لطفا بقیه احتمالات و حقایق رو در نظر بگیرید...",7,13,3,5,4,4,5,3
"پردازنده قوي","قيمت بسيار بالا","با سلام .
ببینید دوستان یک سری وسایل هستن که لاکچری محسوب میشن ...
این لپ تاپ فقط به درد کسانی میخوره که بخوان با پولشون قدرت نمایی کنن ، وگرنه هر کسی که کمی از سیستم سر در بیاره میدونه که با تقریبا نصف این پول میشه سیستمی حتی بهتر از این جمع کرد ...
تا حالا فکر کردید : اکثر آپشنهای ماشین پورشه 1.5 ملیاردی رو بنز 500 ملیونی هم داره ، و فقط حس قدرت نمایی میتونه کسی رو وادار کنه تا پورشه بخره .
امروزه بالاترین کارایی نرم افزارها رو میشه از لپ تاپ هایی با رنج 4 ملیون انتظار داشت که تقریبا جوابگوست .
و مورد بعدی اینکه میشه همین لپ تاپ ها رو با کمی هزینه ارتقاء داد ...
به غیر از پردازنده ، داشتن رم 32 گیگ و یا هارد 512 ssd واقعا یک مورد خاص حساب نمیشه چون اکثر لپ تاپ های جدید تا 64 گیگ رم رو ساپورت میکنن و میشه به راحتی اونها رو ارتقاء داد
کسی هم که سخت افزار و کارایی براش بسیار مهم باشه قطعا سراغ لپ تاپ نمیاد و میره یه سیستم حرفه ای با مانیتور 24 اینچ 4k برمیداره و لذت استفاده رو میبره .",14,5,0,3,3,3,3,3
"قدرت پردازشي فوق العاده
طراحي زيبا
سيستم کولينک آبي","قيمت به شدت بالا و مقرون به صرفه نبودن
وزن بسيار زياد و غير قابل حمل
ظرفيت هارد ديسک نه چندان بالا
کيفيت نمايشگر بايد 4k مي بود","با سلام خدمت دوستان گرامی. بنده چندتا نکته باید در مورد این محصول گوشزد کنم یکی از بزرگترین نقدهای وارد به این محصول قیمت نجومی و غیر واقعی آن است. اگر این لپتاپ رو با Predator ایسر مقایسه اجمالی کنیم، درسته قدرت پردازشی این لپتاپ بسیار بالا هست و قابل تحسین است این موضوع اما این فقط یک روی سکه است. قیمت Predator نصف این محصول است و برتری های بسیاری به این محصول داره. مثل وجود درایو نوری، بسیار سبکتر بودن و وضوح یکسان صفحه نمایش و کلید های اختصاصی قابل برنامه ریزی. در ضمن وزن 5 کیلویی این لپتاپ عملا اون رو به یک pc تبدیل کرده و ویژگی قابل حمل بودن لپتاپ رو کاملا زیر سوال برده. یک نکته در مورد سیستم خنک کننده هم قابل تامل هست و اون این است که واقعا یه لپتاپ نیاز به این سیستم حجیم و دست و پا گیر دارد؟ به نظر بنده این سیستم فقط حالت نمایشی دارد و صرفا شما رو مجبور میکنه به خاطر این سیستم که لپتاپ شما رو از بقیه متمایز میکنه قیمت گزافی رو بدید... اگر به مقایسه با Predator بپردازیم متوجه میشویم که یک گرافیک 8GB GDDR5 واقعا نیاز نیست. مگر اینکه بخواید چندتا بازی رو باهم run کنید که در عمل غیر ممکن است و شما باید پول قدرتی را بدهید که هیچ وقت کاملا ازش استفاده نمی کنید. پس میتوان نتیجه گرفت با نصف قیمت این لپتاپ میتوان یک لپتاپ به صرفه تر مانند Predator خرید که هم سبکتر است و قابل حمل و هم قدرت پردازشی کافی برای اجرای تمام بازی ها با حداکثر تنظیمات گرافیکی را دارا میباشد.",12,5,1,4,2,3,4,4
,,"این قدر از این لپتاب ایراد میگیرد میخواستم بگم من کارم ساخت انیمشن .ادیت فیلم . ساخت بازی .و برای ان کارها تمام این مشخصات لازم است پس لطفا با توجه به کارهای خودتون نظر بدهید",11,7,4,4,4,4,4,3
"[""RAM64. سرعت بالا. پردازنده ي قوي. گرافيک خيليييييي بالا. و...خيلي چيزهاي ديگه""]","[""قيمت بالا""]","سلام به خدمت همه ی دوستان گلم خواستم بگم که این لپ تاپ بهترین لپ تاپه درکل چون من اینو از نزدیک دیدم یکی از فامیل های دوستم داشته بود.از هر نظر بگید عالیییی بود",2,8,5,5,4,5,5,5
,,"من اصلا درک نمیکنم
اگر کسی برای گیم بخواد خوب یه کنسول میگیره
اگرم برای کارای گرافیکی بخواد با قیمت کم تر مک میگیره",14,5,0,3,3,2,3,1
"[""سخت افزار""]","[""طراحي ""]","این لب تاب از نظر سخت افزار خوبه اما از نظر طراحی ساخت خوب نیست",4,17,1,5,5,5,5,2
,,"دوستان اگر واقعاً برای گیم آدم بخواد یه همچین لپ تاپی بخره که دیوانگیه!!!
وقتی میتونید با نصف این پول یه تلویزیونه درجه 1 و یه PS4 و چند تا بازی خوب بخرید هوم؟!!
البته این دیدگاه فقط نظر شخصی هست",72,21,2,3,3,3,3,3
"سخت افزار عالي","وزن زياد
قيمت زياد
کم بودن حافظه داخلي يعني 512 گيگابايت","به نظر من با نصف این قیمت میشه یک لپ تاپ گیمینگ مناسب با قیمت مناسب خرید اینقدر پول دادن برای همچین لپ تاپی اشتباهه .به جای این که رمش 32 باشه میتونستن حافظه داخلیو 2 یا 1 ترا قرار بدن",20,9,1,5,5,5,4,5
,,"با این پول یه اس هفت میگیرم یه لپتاپ عالی و یه پراید مدل 88 خخخ",101,9,3,3,3,3,3,3
"[""خيلي داره ""]","[""بدون سيستم خنک کننده زود داغ ميکنه\nقيمت بالا\n""]","در کل هر کس که پولشو داره در حا بخره مثه من وام نگیرید برا این که بدبخت میشید",8,23,5,5,5,5,5,3
,,"سخت‌افزار خیلی خوبی داخلش داره ولی به نظرم اصلا به قیمتش نمیرزه.
چون این لپ‌تاپ واقعا پورتابل نیست (در عمل) و باید با یک desktop pc مقایسه بشه که با نصف این قیمت می‌شه یه pc با config بهتر از این بست.(2x 980 titan sli برای گرافیک و بقیه‌ی مشخصاتم در همین حد یا بهتر ) به علاوه‌ی این که می‌شه موس و کیبورد و هدست گیمینگ و صفحه نمایش بزرگتر گرفت و ...
به نظرم انتظاری که از لپ‌تاپ‌ گیمینگ می‌ره واقعا یه بخش عظیمیش portabilityعه. اصلا یکی از خوبیای سری 900m برای این بوده که با کیفیت 60-70٪ سری desktopش٫ استفاده انرژی بهینه‌ای داشته باشه طوری که تو benchmarkاشون میبینیم لپ‌تاپ‌هایی با این کارت گرافیک‌ها، با باتری (بدون اتصال به برق) میتونن 2-4 ساعت بازیا رو با بالاترین کیفیت جوابگو باشن.",22,6,1,4,4,3,3,5
"قدرت پردازش بالا",قيمت,"به نظر من اصلا ارزش خرید نداره. لپ تاپ 3 کیلو با کولینگش میشه تقریبا 5 کیلو و با این ابعاد تقریبا جا به جاییش غیر ممکن هست. خیلی سخته واسه این که ببری این ور و اون ور و بخوای ازش استفاده کنی. لپ تاپ ها برای حمل و نقل راحتشون ساخته شدن نه همچین چیزی. با این مبلغ میشه یه سیستم فووووووق العاده خانگی جمع کرد که حداقل بازده 2 برابر داشته باشه. واقعا نمیصرفه",17,5,3,3,3,3,3,3
,,"قوی ترین لپ تاپ دنیا!!
جالبه از G752 سبک تره!!!!
ولی ماشاءالله این رادیاتورش یه پا کولرهه!!",13,5,5,5,5,5,5,5
,,"با این قیمت اینکه صفحه نمایش 4k نیست خیلی عجیبه!!!",24,7,3,3,3,3,3,3
"GTX 980 Desktop ( البته جز ابتکار نمي توان در نظر گرفت)
Cpu 6820HQ که بين 6600k و 6700k قرار داره benchmark را مشاهده کنيد
طراحي جذاب و خشن!
Keyboard Steel Series
فناورLiqud Cooling در ل‍‍‍پ تاپ!","وزن در برابر رقيبان (بدون دراو نوري ) زياد
قيمت زياد براي کانفيگ FullHD واقعا بي انصافي که به قيمت يه همچين شاهکار ي از ASUS گير داد!
طبق بررسي ها (نوشته شده توسط Notebookchek ,laptopmag ) نسبت به رقيبان Display FullHd نقطه ي ضعف اصلي
Noise از رقيبان بيشتر
باطري داغون!!!","این غول را به راحتی می توان با یک PC به کانفیگ 6700k و GTX 980 مقایسه کرد! تنها ایراد های گرفته شدهNoise Display Battery هست. برای review عالی به Notebook check مراجعه کنید
از نظر من Display Full HD برای 980 GTX بهتر ه چون درFPS 4K خیلی پایین میاد و مجبورید تنظیمات رو بین high و ultra و حتی شاید Medium تقسیم کنیدالبته برای بازی های مدرن.",4,8,3,5,4,4,5,4
"سخت افزار قدرتمند
کولينگ آبي
عملکرد فوقالعاده",قيمت,"این لپتاپ از معدود لپتاپهاییه که با کیفیت 4K و تنظیمات ULTRA اکثر بازی ها رو جواب داده
توی کل لپتاپ ها یکی از قوی ترینهاست ولی مشکل قیمتشه که همه کس نمیتونه از پسش بربیاد
نمیدونم چرا سری G752 وارد بازار نمیشه ,فک کنم خیلی خواهان داشته باشه تازه قبل ازGX700 هم ریلیز شده!
دست به دست به گوش وارد کننده ها و مسؤولینش برسونین اونم وارد کنن (لطفا مدل G752VT-DH72 هم باشه",5,3,3,5,5,5,5,5
"[""همش قوته""]","[""وزن زياد و نداشتن درايو داخلي""]","اغا این عالیه،خوشبحال هر کی که اونقدری داره که مبخرتش،هر کی هستی خوشبحالت و از قول منم با این لپتاب حال کن که حرف نداره.",6,1,3,5,5,5,5,5
