positivePoints,negativePoints,commentText,like,dislike,"ارزش خريد در برابر قيمت","عملکرد سخت افزار داخلي و باتري","کيبورد و تاچ پد","کيفيت صفحه نمايش و بلندگوها","امکانات و قابليت ها","طراحي و کيفيت ساخت"
"داشتن SSD
4K
RAM DDR4
طراحي عالي","گرافيک بايستي 4K ساپورت ميکرد چون صفحه نمايش 4K است","ببین قیمتش یه خورده نسبت به سخت افزار بالاست مثلا با این قیمت اگه گرافیکش 970 بود بجای 960 عالی میشد خوب این یه چی اینم بگم که این لپ تاپ رو دوستم داره و من هم خیلی اتفاقی به این داستان پی بردم بیخیال ! خب فرض کنید یه سیستم میخواید بره فیلم میتونید روش حساب کنید بره بازی میخواید هرچند رم این لپ تاب و گرافیکش کافی نیست ولی به هر حال میشه روش حساب کرد بره نقشه کشی کار گرافیکی که اصلا بره همین کارا ساخته شده به کلی بگم وقتی داری کیفش رو حمل میکنی انگار افسار یه هیولای به صرفه رو گرفتی دستت بازم میگم گرافیکش باید 970 میبود همین SSD هم با این قیمت عالیه",5,0,4,5,5,5,5,5
,,"با سلام ،خدمت دوستانی که این لپ تاپ رو خریدن و با نرم افزارهایی مثل اتو کد و 3دی مکس مشکل دارن عرض کنم که منم همین مشکل کوچک بودن آیکون های نرم افزار و کلا محیط نرم افزار رو داشتم ولی مشکلم با راهنمایی یه بنده خدایی حل شد . فقط کافیه رزولوشن رو بزارین روی 1920*1080 بعد حتما ریستارت کنین لپ تاپ رو تا تغییرات اعمال بشه چون اگه ریستارت نکنین وقتی نرم افزارو اجرا میکنین دوباره با رزولوشن 4k اجرا میشه! امیدوارم مفید باشه براتون
با تشکر از اون دوستمون",3,0,4,4,4,4,4,4
,,"این لپ تاب فقط از ویندوز 10پشتیبانی میکنه و درایورای ویندوز 7 یا8روش اجرا نمیشن اگرم اجرا بشن بامشکل قطع صدا یا کار نکردن تاچ پد مواجه میشن چه بریه به xp",1,1,0,1,2,2,3,3
"کيفيت ساخت بدنه و کيبورد و تاچ پد عالي و زيبايي کلي
صداي عالي بخصوص با ساب ووفر
سخت افزار قدرتمند و به روز
صفحه نمايش 4K و کيفيت عالي و چشم نواز
سيستم خنک کنندگي خوب","فعلا نديدم","من این محصول رو از دیجی کالا خرید. اولا بگم که دیجی کالا یه کم نا امیدم کرد چون با تاخیر 12 روزه اونم به خاطر مشکلات پستی و جدی نگرفته شدن موضوع به دستم رسید.
خوب برسیم به نقد دستگاه
من حدود سه هفته است که باهاش کار کردم . اولا بگم که لپ تاپی بسیار زیبا و شیک هستش و کیبوردش هم برای تایپ کردن بسیار عالی و نرمه. کیفیت بدنه هم خوبه.در مورد سخت افزار هم بگم که من چندین بازی روز از جمله witcher 3 with heart of stone و watch dogs وAC Syndicate و Evil Within و Fallout4 و CRYSIS 3 و FAR CRY 4 رو باهاش تست کردم و میتونم با جرات بگم که از پس همشون به راحتی براومد و خیلی عالی اجراشون کرد با تنظیمات بالا و رزولیشن FULL HD.
پیشنهاد میکنم که با 4K اجرا نکنید چون واقعا نیازی نیست به خاطر این که فشار زیادی به دستگاه وارد میشه و بازی ها افت فریم زیادی پیدا می کنند. در مورد برنامه ها هم برای اونایی که با 4K سازگاری ندارند رزولیشن را به FULL HF تغییر داده و سیستم رو SIGN OUT کنید تا مشکل درست بشه و همه چیز عادی میشه. در مورد سیستم صوتی هم خوب کار کرده و وقتی ساب ووفر رو وصل میکنی میتونید با نر افزار مخصوصش حالتهای صدا رو تغییر بدید. عملکرد باطری هم نسبت به این سخت افزار قوی و 4K بودن صفحه نمایش نسبتا خوبه.خوب این نظر من بود.",6,0,5,4,5,5,5,5
,,"آقا رفیقم اینو همین چند روز پیش خرید منم رفتم خونشون تا ببینیم چقدر قدرت داره منم رشتم کامپیوتره و چون خودمم دنبال لب تاپ قدرتمندی هستم گفتم یه تستی بکنیم.زدیم با برنامه Vmware یه ویندوز لینوکس و xp و 8.1 و 7 رو همزمان گزاشتیم نصب کنه و بعدش در همون موقع گزاشتیم یه چیزی از اینترنت دانلود بشه و 10 تا برنامه کاربردی سنگین برا لب تاپه که همرو همزمان گزاشتیم و دروغ نگم اصلا بعد این همه کار لگ نزد تازه میتونستیم یه عالمه چیز میز دیگه اجرا کنیم و اصلا داغ نکرد فقط یکمی صدای پاورش زیاد شد همین.بعدش نشستیم gta v -batman arkham knight - call of duty warface - call of duty black ops 3 رو نصب کردیم و همرو با کیفیت high راحت بدون لگ و یا داغی و یا صدای پاوور و یا ... اجرا کرد و یه چیزی حدود 8 ساعت فقط پای بازی بودیم ببینیم چیزیش میشه یا نه که نشد.بعدش همرو پاک کردیم و گزاشتیم به طور 24 ساعته روشن باشه و فقط کار کنه که هیچ چیزیش نشد.من خدوم الان فعلا (حالا بزدوی همین لب تاپ ایسوس رو میگیرم) lenovo g580 دارم که هیچ بازی رو به درستی اجرا نمیکنه و اگرم ویندوز 8 یا 10 رو بریزم سیستم کلا نابود میشه و خیلی چیزای دیگه من خودم همین لب تاپمو 4 ساله دارم و یه بارم خاموش نکردم و مدام روشن بوده و خوب کار کرده فقط به خاطر این که دیگه نمیشه ارتقا داد سیستمو میخوام یه چیز جدید بگیرم.خدایی اگر میخواین یه چیز خوب بگیرین همین ایسوس بهتره به حرف بقیه هم گوش نکنید.به جان خودم پشیمون نمیشید.",6,3,5,4,5,4,5,5
,,"سلام من حدود دوماه این لپ تاب دارم از لحاظ سخت افزاری خیلی خوبه ولی کسای که برای کارای نرم افزاری مثل 3دی مکس واتوکد میخوان بگیرن بکارشون نمیاد چون به خاطر4kبودن صفحه نمایش وپشتیبانی نکردن از ویندوز بجز10 به مشکل میخورن آیکن های نرم افزار کوچک میشه وبا پایین اوردن رزولیشن هم نوشته ها تار میشن.",1,2,0,1,2,2,3,3
,,"هرکی مثل من منتظره تا این لپ تاپ تو پیشنهاد ویژه قرار بگیره تا بخره لایکو بده.",16,2,5,5,4,4,5,3
"طراحي
فن
صفحه نمايش
سخت افزار داخلي قوي","صداي دي وي دي رام(البته محسوس نيست و در سکوت مطلق شنيده ميشود)","سلام به همه دوستان من این دستگاه رو چند روز ی میشه که از بازار خریداری کردم,دستگاه فوق العاده عالی با سخت افزاری قوی و کارایی بالا میباشد خرید این محصول رو به همه ی دوستان که قصد خرید لپتاپ در این رنج قیمت دارند رو پیشنهاد میکنم.با تشکر از وبسایت دیجیکالا.",9,2,5,5,5,4,4,5
"HDD
GTX 960","وزن و ضخامت بسيار بالا که با اومدن لپ تاپ هاي جديدتر در اينده با وزن کمتر اين لپ تاپ شمارو نااميد ميکنه
داشتن dvd rom که نه تنها قيمت محصولم بالا برده و وزن و ظرافتشم همچنين
نداشتن usb type-c که شمارو از استفاده گرافيک هاي اکسترنال در اينده منع ميکنه","دوستان بدون تعصب لطفا نظر بدید.بین این و px60 6qd-a msi موندم.سیستم صوتی msi قوی تره(حتی جک 3.5 ام اس ای از های فای استفاده میکنه که شما با زدن هندزفری اینو متوجه میشی). سیستم خنک کننده اون بهتره.usb type-c داره.وزن کم که برا من خیلی مهمه چون هفته ای یبار بین نیشابور و مشهد در رفت آمدم.msi از تکنولوژی true color بهره میبره که میگن عالیه. حالا با این اوصاف کدومو بخرم. راستی ام اس ای کوله هم داره. عوضش این لپ تاپ هاردش فوق العادس(بالاتر از این باید ssd بخرین). گرافیکشم خوبتره ولی انقدام گیم نمیزنم(بدم نمیاد بطور مثال gta v رو رو آخرین تنظیمات اجرا کنم). لطفا راهنمایی کنید. این هفته باد بخرم.",1,1,5,5,4,4,5,3
"[""زيبايي و کيفيت بسيار بالا"",""سخت افزار به روز و بسيار قدرتمند"",""صفحه نمايش ‌‌با رزولوشن بالا و روکش مات"",""اسپيکر قدرتمند همراه با سابووفر جانبي""]","[""رزولوشن صفحه بالاتر از نياز اکثر برنامه هاي امروزي است .""]","سلام دوستان .من نقد این لپتاپو از دوستان هریدار خیلی شنیدم ولی خودم هم میخام نقد دوستان رو پس از استفاده چند روزه از این دستگاه کامل کنم .
1- اولین چیزی که پس از باز کردن بسته بندی و در اوردن لپتاپ از روکشش کردن لوکس بودن و زیبایی بیش از انتظار این دستگاه بود بخصوص شکل برس هایی که روی بدنه الومینیومی این لپتاپ دیده میشه.یک مقدار ضخامت بالا و مقداری سنگینی لپتاپ که در نگاه اول اصلا به چشم نمیومد ولی بعد از چند ساعت استفاده کردن کمی محسوس بود.
2-بعد از روشن کرده مستقیم به منوی داس رفت و اینو یاد اور شد که روش ویندوزی نصب نیست که یکم تو ذوقم خود چون فکر میکردم داخل کارتنش حد اقل یه نسخه ویندوز اورجینال وجود داشته باشه که متاسفانه نبود.برای نصب ویندوز اگه کاربر عادی هستید و محدوده کاریتون کلا نصب سه چهارتا نرم افزاره حتما روی ssd نصب کنید .(اگر گیمر هستید یه مقدار کمبود فضا خواهید داشت.حد اقلش اینه بازیو روی هارد اصلی نصب کنید) .
3- صفحه نمایش با کیفیتی بالاتر از توقع من ظاهر شد و محدوده دیدش خیلی بالابود و با تغییر زاویه اصلا کیفیت کم نمیشه.تو این لپتاپ خبری از پایین اوردن رزولوشن و تغییر از 4k به fhd نیست.سعی هم نکنید چون تصویر بیش از حد بزرگ میشه و همه چی به هم میخوره.
4-نصب درایور ها خیلی طول کشید حدودا یک ساعت و پس از نصب هرکدام از درایورا ریستارت شده و بعد از بالا اومدن دوباره نصب درایور به صورت خودکار ادامه پیدا میکرد که یکم خارج از حوصله بود.(قسمت مسخرش همین بود
5- سرعت نصب نرم افزار های سنگین به لطف سرعت هارد بالا خیلی سریع بود و من با مقایسه با سیستم منزل شگفت زده شدم.( سیستم خونه دارای سخت افزار معمولی دو سال پیشه).
6-بعد از نصب درایورا چند تا نرم افزار مالتی مدیا مثل پخش کننده ویدیو و موسیقی و نرم افزار های افیس و فتوشاپ که سرعت اجرای همشون دور از اقرار خیلی بالا بود.
7- اجرای اولین موسیقی بدون ساب ووفر و شنیدن صدای بلند ولی کم بیس این لپتاپ زیاد خوب نبود ولی پس از اتصال فیش سابووفر به لپتاپ کاملا شگفت زده شدم و از صدای فوق العاده ای که تولید میشد شگفت زده شدم .به وسیله نرم افزار audio wizard که مخصوص تنظیمات ساب ووفر هست میتونید انواع حالتهای موسیقی رو روش تنظیم کنید و با اکولایزر سفارشی که داره میتونید هر مدل صدا رو سفارشی کنید.
8-تست بازی روی این لپتاپ به وسیله باتری منو زیاد شگفت زده نکرد
بازی که نصب کردم زیاد جدید نبود (nfs mw 2) ولی همه تنظیمات گرافیکی روی high وvery high تنظیم شده بود و مقداری لگ میزد تو بعضی جاها که پس از اتصال به برق قدرت واقعی این لپتاپو دیدم .هیچ کم و کاستی نداشت و عالی اجرا شد و فریم ریت بالایی داشت.منتظر باشد تا بازی cod black ops3 رو هم نصب کنم و نقدشو بنویسم.
8-فن این لپتاپ خیلی خوب ارزیابی میشه و در حالت عادی کاملا برا این سیستم کافیه.منظور از حالت عادی اینه که از این لپتاپ برای دیدن فیلم و استفاده از نرم افزار های سنگین ولی شرایط برا گیم فرق میکنه و فن این لپتاپ کاملا به زانو درمیاد چون حرارتی که این سخت افزار قدرتمند تولید میکنه خیلی بالاس و وجود یک کولپد قوی کاملا احساس میشه که من دیپ کول x60 خریدم و کاملا راضیم .
8-کیبرد خیلی خوبی داره ولی قسمت راست یه مقدار دکمه هاش زیاد به هم نزدیکن ولی عیب محسوب نمیشه.دکمه ها کاملا نرم و بی صدا هستن و نور کیبرد هم در شب خیلی عالیه و جمع بندی :نمیدونم نقدم ناقص بود یا کامل.هر چی که استفاده کردم رو سعی کردم تمام و کمال بنویسم و احساسی که این لپتاپ موقع کار کردن به ادم میده خیلی عالیه",8,0,4,5,4,5,5,4
"رم DDR4
رم DDR5 کارت گرافيک
مات بودن صغحه نمايش
4K
امکان پاور بانک نمودن باتري سيستم","جاي بد يو اس بي","سلام به دوستان
دوستان حتما ویندوز رو روی هارد SSD بریزند. برای من که توی 4 ثانیه وینورز لود میشه
همچنین همراه این دستگاه یک دی وی دی هست که درایو های سیستم روش هست و فقط با ویندوز 10 سازگاره
21 نرم افزار داره که خودش نصب می کنه و ریست میشه ودوباره خودش اوتوماتیک برنامه رو ران می کنه
یک نرم افزاری هست به نام یو اس بی شارژ که اگر نصب کنید وقتی سیستم خاموش است و به برق هم نیست و درب سیستم بسته است می توانید موبایل خود را شارژ کنید
که همون پتور بانک است.عالیه
یکی از قابلیتهای دیگر این سیستم این است که وقتی باتری به سیستم وصل است و برق هم وصل است برق شهر ائل باتری را شارژ می کند
وقتی پر شد از مدار یاتری جدا و به صورت مستقیم سیستم را کاور می کند برای اثبات این موضوع کافیست که هنکام شارژ باتری پاور را قطع کنید
می بینید که آلارمی روی صفحه نمایش داده می شود که می نویسد battery on یعنی قبل از این داشت از برق شهر استفاده می کرده و الان روی باتری رفته است
هرچند خیلی از دوستان اعتقاد دارند که باتری رو جدا کنند برای طول عمر بیشتر باتری ولی در سیتمهای جدید دیگر برای طول عمر باتری این کار رو سیتم انجام میده و نیازی به در آوردن باتری نیست
من ویندوز 7 و 8 ریختم ولی درایوهاشو نتونستم پیدا کنم خیلی سخته مجبور شدم وین10 بریزم ولی خدائیش عالیه
کیفیت تصویر الحق و انصاف فوق العاده است
برای تنظیم 4K که آیکونها را ریز نشان می دهد باید خودتان تنظیم نمائید که روی 250 بگذارید که بهترین است
یک موس بی سیم و یک کیف و یک بلندگو هم همراه این دستگاه هست که خوبه
الیته اگر کسی بخواد با موس یو اس بی استفاده کنه جای یواس بی خیلی جاهای بدی تعبیه شده الیته این نظر منه
به نظر من که عالیه و دم دیجی گرم
مرسی",8,0,5,5,5,5,5,5
"["" نوع رم استفاده شده ddr4"",""قدرت زياد پردازنده گرافيکي "",""صفحه نمايش ""]","[""وزن زياد"",""قيمت بالا نسبت به کارايي ""]","این لب تاپو قراره بخرم !
تحقیق زیادی در موردش کردم نسبت به کاراییش قیمتش بالاست ولی خدایی ارزش داره بخصوص برا گیمرا و کسایی که کارای گرافیکی یا مهندسی میکنن همچین لپ تاپی بدردشون میخوره البته کیفیت 4k (چهار برابر hd) اگر مشکلی داشتید میتونید تو تنظیمات گرافیکش کیفیتو بیارید پایین در مورد فروششم بگم چون از نسل جدید ddr4 بهره میبره راحت سه سال بعدم مشتری خودشو داره ضمنا بنظرم نسبت به n552vw فرقش جزیه این لپ تاپو انتخاب کنید البته من از دیجی نمیخرمش از مرز میاد برام ولی برا کسایی که دورن از دیجی بخرید نسبت به چیزایی که همراهشه بهترین قیمتو داره در ضمن قیمتش نسبت به چند ماه قبل افت کرده الان بخریدش",10,1,3,5,4,4,4,4
,,"دیجی شنبه پیشنهاد ویژه کن این لپتاپو لطفا سریع میخام بخرم خیلیا هم منتظرن.پس لطفا ویژه ش کن",5,0,4,5,4,5,5,4
"[""همه چي""]","[""هيچ چي""]","دیجی جان زودتر موجود و شگفت انگیزش کن میخوام بخرم.",6,0,4,5,5,5,5,5
"همه قطعات رده بالا","وزن بالا","لطفا خیلیسریع موجود کنید و در پیشنهاد شگفت انگیر بزارید.ممنون",6,0,4,5,4,5,5,4
"[""صفحه نمايش عالي\nپردازنده مرکزي و گرافيکي قوي\n""]","[""وزن ""]","من این لپتاپ رو هفته پیش از دیجیکالا خریدم و درایو نوریش مشکل داشت. خوشبختانه دیجیکالا این محصول را تعویض کرد و یکی دیگه آکبند فرستاد. من از خریدم راضیم و خرید از دیجی رو به همه پیشنهاد میکنم.",6,0,4,5,5,5,5,5
,,"دیجی لطفا شگفت انگیزش کن...ما منتظریم...",7,0,5,5,5,5,5,5
"[""سخت افزار بروز"",""کيفيت ساخت خوب"",""ارزش خريد بالا به نسبت امکانات""]","[""وزن 2.7 کيلوگرمي"",""استفاده از m sata به جاي m2"",""عملکرد سيستم تهويه ميتوانست بهتر باشد"",""عدم سازگاري سيستم عامل هاي موجود به طور کامل(حتي 10!!!)با صفحه نمايش 4K!""]","تقریباً دو روز از این لپتاپ استفاده و میخوام تجربه استفاده خودم رو منتقل کنم تا دوستان بهتر تصمیم بگیرند.
اول از همه از دیجی تشکر میکنم به خاطر سرعت عمل و مشتری مداری.
وقتی که کارتن لپتاپ رو باز بکنید به غیر از خود لپتاپ، باتری و آداپتور برق،یک کیف دستی،یک موس بی سیم،یک اسپیکر سونیک مستر و دیسک درایور هارو پیدا میکنید که خیلی شیک بسته بندی شدن.
از لحاظ ظاهری در نگاه اول مجبورید که دوستش داشته باشید،اجزاء به درستی و با ترتیبی هماهنگ در کنار هم قرار گرفتن و حس خوبی رو القا میکنن،کیبورد خیلی راحته و موقع کار کردن باهاش حس خوبی پیدا میکنید،بک لایت سه حالته هم داره،تاچ پد هم یک تیکه است که کلیک ها در خودش جاگذاری شدن.پشت دستگاه آلمینیومیه که یک لگو ایسوس هم روش حک شده که موقع روشن سیستم روشن میشه.
در زمان به برق بودن سیستم،پشت دستگاه کمی برق دار میشه که اگه دستتون رو نگه دارید یه کم حسش میکنید اما آزار دهنده نیست.
قدرت بالای سخت افزار باعث میشه در کارای روزمره سرعت بالایی رو حس کنید،با کار های سنگین تر سرعت فن هم بالاتر میره تا سیستم رو خنک نگه داره،اما در استفاده سنگین در زمان بیشتر تکیه گاه دست و حتی کیبرد هم گرم میشه،در کل ای کاش عملکرد سیستم تهویه بهتر بود
من برای تست دو بازیه cod aw و ryse رو نصب کردم که سخت افزار سیستم به راحتی روی حالت فول اچ دی و بالاترین تنظیمات از پسشون بر اومد،اما اگه مداوم بخواین باهاش بازی کنید من پیشنهادش نمیکنم.
از پس نرم افزار ها هم به لطف هارد سرعت بالاش و هیبریدیش به راحتی بر میاد.ظرفیت هارد یک ترا بایتی به همراه 128 گیگ ssd نیازتون رو بر طرف میکنه.
باتری هم با توجه به سخت افزار قوی ای که داره عملکرد خوبی داره و در بهترین حالتی که من تست کردم با نور صفحه پایین،6 ساعت میتونه دووم بیاره که در کل خوبه،باتری هم به راحتی قابل جدا شدن هست
صفحه نمایش کیفیت خوبی داره و با اینکه ماتِ نور خوبی داره و همچنین چشم رو هم خسته نمیکنه،کیفیت بلندگو ها هم خوبه و به اتاق متوسط رو پوشش میده
در کل اگه دنبال یه دستگاه بروز میگردید که طراحی خوبیم داشته باشه و زیادم نمیخواین جا به جاش کنین،پیشنهادش میکنم...",9,0,5,5,5,5,5,5
"عالي اما...","عدم سازگاري بعضي از نرم افزارها با رزوليشن4k اين لپ تاپ","مشکل عدم سازگاری بعضی از نرم افزارها با رزولیشن بالای این لب تاپ :
ابتدا باید ویندوز 10 و درایورها آپدیت و نصب باشند.
اگر رزولیشن را روی 4k قرار دهیم در مانیتور 15 اینچی 2160 * 3840 رزولیشن داریم ، در این حالت آیکون ها و بعضی نرم افزارها آنقدر ریزند که قابل استفاده نیست ، برای این کار مجبوریم تنظیمات تصویر را در حالت زوم شده قرار دهیم . و آیکون ها را دستی کوچک کنیم.
اگر روی 1080 * 1920 تنظیم کنیم در حالت غیر زوم شده تصویر در وسط مانیتور قرار میگیرد در حالت زوم شده هم تصویر ی بی کیفتی داریم .
بعضی از نرم افزارها به راحتی خود را با این شرایط به صورت اتوماتیک وقف میدهند مثلا تمام نرم افزارهای شرکت ادوبی .اما بعضی نرم افزار ها مثلا نرم افزار اسپلش ، ادیوس و ... ریزند و اصلا قابل استفاده نیستند . این مشکل باید از طرف سازنده ی نرم افزارها حل شود تا با ویندوز 10 بتوانند سازگار باشند . و تا آن موقع بایدصبر کرد.. انگار...
با سپاس علیرضا/",8,0,3,3,3,3,3,3
,,"سلام دوست عزیز
من با ویندوز 7 این لپ تاپ رو مچ کردم
ولی تاچ پد رو نتونستم کاری کنم که کار کنه . ولی همه چی خوب کار میکرد . usb3 و ...
الان هم وین 8.1 نصب کردم که کلا همه چی کار میکنه ( تاچ پد هم کار میکنه )
اگر دوست داشتی بگو بهم تا بگم چکار کردم",8,1,5,5,5,5,5,5
,,"اقای محمد مالکی راد :
1- باطری این لپ تاپ توسط کاربر قابل تعویضه یعنی راحت در میاد
2- بله رم گرافیک از نوع gddr5 هست",7,0,5,5,5,5,5,5
,,"دیجی لطفا شگفت انگیزش کن...ما منتظریم...",11,0,3,3,3,3,3,3
,,"2 تا نکته کاملا برام مبهمه تو این لپ تاب : 1-آیا باتری این لپ تاب درمیاد از جاش یا یکسره هست ؟ (اگه یکسره هست آیا همه ی لپ تابای ایسوس اینطوریند؟)
2- گرافیک این لپ تاب از نوع Gddr5 هست یا نه؟ (اگه نه پس از چه نوعیه؟) ممنون میشم در صورت اطمینان جوابمو بدید. با تشکر از دوستان",3,0,3,3,3,3,3,3
,,"دیجی لطفا این لپتاپو موجود کن و بعد شگفت انگیزش کن ... ممنون",10,0,5,5,5,5,5,5
,,"دیجی لطفا این لپتاپو موجود کن و بعد شگفت انگیزش کن ... ممنون",11,0,4,5,5,5,5,5
,,"سلام . لازم دیدم جهت راهنمایی چند تا از دوستان که اینجا نظر دادن ، نظر بدم.

آقای یا خانوم ناشناسی که مشکل با خرید ویندوز داشتید ، باید بگم که خرید ویندوز توی ایران عمل کاملا غیر منطقیه ، شما میتونید از ویندوز های کرک شده که توی دیجی کالا هم موجوده استفاده کنید .
آقای سید امید مجاور عقیلی ، برای استفاده از تاچ پد ، بعدنصب ویندوز باید درایور اون رو نصب کنید .قبل اون هم میتونید از ماوس اورجینال موجود تو جعبه استفاده کنید . اصولا لپتاپ بعد هربار تعویض ویندوز ، حتما تمام درایور های اون رو نصب کنید تا استفاه کاملی داشته باشید.
آقای مهدی ابوترابی ، با سرچی که کردم ، شما از نسخه های جدید (فکر کنم 2016 اخرین نسخشه) استفاده کنید . معمولا برنامه هایی که باویندوز 8 و 8.1 مچ میشن ، با ویندوز 10 مشکلی نخواهند داشت .

با تشکر :)",2,0,5,5,5,5,5,5
"همه چي",,"دیجی خواهشا این لپتاپو موجود کن و بزارش تو پیشنهاد ویژه. الان چند نفر هستند که خواهان این لپتاپ عالی هستند لطفا شگفت انگیزش کن . ممنون",7,0,4,5,5,5,5,5
,,"لطفا موجود کنید قصد خرید داریم !!!
همه ی کسایی که میخوان این لپتاپ موجود شه لایک کنن...",42,4,5,5,5,5,5,5
,"فقط ويندوز 10 پشتيباني ميکند","پنج روزی است مدل N551vw را از دیجی کالا خریده ام. ابتدا ویندوز 7و بعد ویندوز 10 در درایورSSD نصب کردم.دوستانی که قصد خریداری این مدل را دارند توجه کنند این مدل با ویندوز 10 بسیار خوب کار میکند. یک dvd همراهش هست که تمام درایورهای سیستم برای ویندوز 10 به راحتی قابل نصب است اما روی ویندوز 7 مشکلات بسیاری دارد. ویندوز 7 هیچ چیزی را نمیشناسد حتی موس و فلش مموری. شبکه وای فای را نمیشناسد. با کابل شبکه هم نمیشه به مودم وصلش کرد و به اینترنت متصلش کرد. من به امید نصب نرم افزارهای یابنده driver مثل driver reviver، driver robot، driverpack solution و ... ویندوز 7 را نصب کردم که از طریق این نرم افزارها بتونم درایورها را دانلود و نصب کنم ولی عدم اتصال ویندوز 7 به اینترنت این نرم افزارها فایده ای ندارد. اگر کسی درایورهای این مدل در ویندوز 7 نصب کرده ممنون می شم یک راهنمایی بکند.
از دوستان مهندس کسی نسخه ای از نرم افزار CAESAR که روی ویندوز 10 قابل نصب باشه سراغ داره؟
با تشکر",7,0,3,3,3,3,3,3
,,"با سلام ؛ لطفاً این لپ تاپ عالی و با کیفیت رو موجود و با شرایط ویژه و شگفت انگیز برای فروش ارائه فرمائید . مطمئناً در این محدوده قیمتی و با این ویژگیهای خاص ، در همان روز اول ؛ آمار فروش بالایی خواهد داشت . لطفاً در این بازار رقابتی به درخواست مشتریان بیشتر توجه و احترام قائل باشید . با تشکر",26,1,4,4,4,4,4,4
,"[""حذف دکمه end از کيبورد"",""نداشتن چراغ ناملاک""]","لپ تاپ خوبیه که با یک عالمه تحقیق خریدم البته نه از دیجی کالا
بعد از 15 روز خاموش شد و دیگه روشن نشد فرستادم گارانتی بعد از یک ماه هنوز نیومده
قرار بود تعویض کنن
اینم شانس ما بوده دیگه!",0,4,5,3,4,3,4,3
"همه چي",هيچي,"تروخدا زودتر موجودش کنین،همینکه من اومد بخرم ناموجود شد...",6,0,5,5,5,5,5,5
"گرافيک بسيار عالي
طراحي فوق العاده و کيفيت ساخت بسياربالا
باتري قابل قبول
CPU نسل ششم اينتل","صداي فن
رم غيرقابل ارتقا","به نظرم این لپ تاپ از هرنظر عالیه و تنها ایرادی که به نظرم به اون وارده اینه که صدای فن اش یه خورده آزاردهنده است اما درمجموع سیستم خک کنندگی لپ تاپ های ASUS به نظرم فوق العاده است چون یه بازی رو به کیفیت High اجرا کردم علاوه بر بدون لگ بودن , آنقدر که انتظارداشتم داغ نکرد. کمی هم سنگین و ضخیمه که البته طراحی فوق العادش باعث شده که ضخامتش آن چنان به چشم نیاد اما سنگینیش کمی آزار دهنده است ولی زیبایی دستگاه و همه ی ویژگی های مثبت آن بر ویژگی های منفی غلبه دارد. درمجموع به نظرم لپ تاپ خوبیه هرچند اگه ازنظر مالی براتون امکان پذیره N552 VW هم انتخاب خوبیه",2,6,3,4,4,4,4,5
"[""پردازنده قوي"",""داشتن رم Ddr4"",""امکانات مناسب"",""ارزش خريد بالا""]","[""مقدار رم پايين و نداشتن هارد ssd""]","این لپ تاپ به نظر من با توجه به سخت افزار قوی، استفاده از جدیدترین نسل cpu های اینتل و رم DDR4 و کارت گرافیگی خوب و قیمت نسبتا پایینش ارزش خرید خوبی دارد. من کنجکاو شدم که حداکثر مقدار Ram که میشود روی این لپ تاپ گذاشت چقدر است و بعد از یکساعت بالا و پایین کردن سایت ایسوس در کمال تعجب متوجه شدم اصلا مقدار اولیه RAM را هم قید نکرده. ولی بعید میدانم بیشتر از 16 گیگ رم بشود به این لپ تاپ اضافه کرد.",0,3,5,4,4,4,4,4
,,"درود.
جناب حمید اسماعیلی.
کارت گرافیک این محصول از نوع GDDR5 هستش.",4,0,3,4,4,5,4,5
"کانفيگ فوق العاده هماهنگ ومناسب
کيفيت و سرعت بالا در اکثر پردازش هاي گرافيکي سنگين
کيبورد و تاچ پد فوق العاده زيبا
صداي بلند و فوق العاده با کيفيت
هرچي بگم کمه","تا حالا نديدم","من الان یه مدته که دارمش و واقعا ازش راضی ام .کارای گرافیکی باهاش انجام میدم و تا حالا هم کم نیاورده.",4,1,4,5,4,4,4,5
,,"با سلام.. یه سوال داشتم از دوستان
گرافیک این مدل DDRچنده؟؟؟",4,0,3,3,3,3,3,3
"صفحه نمايش 4k
Cpu core i7",نداره,"این لپ تاب خیلی خوبه فقط بدیش اینه که سیستم عامل و پارتیشن بندی خودمون باید بکنیم",3,5,5,5,5,5,5,5
,,"سلام دوستان
من این لپ تاپ رو چند روز پیش خریدم و خیلی هم راضی هستم ازش
تنها چیزی که هست اینه که وقتی خریدم روش وین 10 بود و رزولوشن روی full hd . و اصلااینکه صفحه نمایش تار بشه نبود . مثل اینکه چشم آدم ضعیف باشه رو نداشت
من وین رو عوض کردم به دلایلی . الان میزارم روی Full hd . تار میشه همه چی . در حالی که همه چی آپدیت هستش . گرافیگ اینتل و انویدیا 2 تاش آخرین ورژن هتسش
چرا اینطوریه مرسی",5,1,5,5,5,5,5,5
,,"سلام، اگه ممکنه لطفا همین کانفیگو با همین اقلام همراهش با گارانتی آواژنگ موجود کنید!",2,2,4,4,4,4,4,4
"همه چي","وزن زياد","کل کارت گرافیکی این دستگاه 8139mb میباشد . شما میتوانید با رفتن به قسمت nvidia control panel وسپس help برنامه و رفتن به گزینه system information کل حافظه گرافیکی رو مشاهده کنید...",3,0,5,5,5,5,5,5
,,"من امروز این لب تاب رو خریدم . و این ینی از امکاناتی که داره راضی بودم خریدم .",5,1,4,5,5,5,5,5
